Add,Alloc,B,Constraints,CyclesLS,DeactivateImprovedTimes,Factible,GapLS,GapRepair,ID,ImproveAbsLS,ImproveRelLS,InterchangeImprovedTimes,Loc,P,Remove,RepairAlgorithm,S,SimpleImprovedTimes,TimeAlloc,TimeCons,TimeLS,TimeLoc,TimeOptim,TimeRepair,TimeTotal,ValueCons,ValueLS,ValueOptim,ValueRepair
33,opp,1250,87,3,0,false,10.17755723486118,28.003856051854946,1,261661,24.760074414309045,0,pdisp,62,0,1,155,0,3157,3157,1569,0,1800000,4504,9230,2320598,1056786,949231,1318447
30,opp,1250,85,5,0,false,13.327344476884084,48.66332178195609,20,772351,68.83183433682328,0,relax,62,0,1,155,0,3439,10439,2124,7000,1800000,9734,22297,1363100,1122084,972540,1894435
33,opp,1250,91,4,0,false,9.215231797352462,48.23051458082814,20,807338,75.36347419251554,0,pdisp,62,0,1,155,0,3458,3458,2215,0,1800000,15249,20922,2465609,1071259,972540,1878597
31,opp,1250,84,4,0,false,13.835418417914958,40.96660841256674,21,522685,45.959056840683594,0,relax,62,0,1,155,0,3430,10430,2056,7000,105000,9297,21783,1300401,1137284,979936,1659969
34,opp,1250,92,3,0,false,4.868063773625564,40.192190909229616,21,608394,59.062733901508714,0,pdisp,62,0,1,155,0,3271,3271,1472,0,105000,12633,17376,2365977,1030081,979936,1638475
33,opp,1250,96,4,0,false,14.108388258231708,57.87520283914447,2,1181958,103.89798297137693,0,relax,62,1,1,155,0,2689,10689,2077,8000,1800000,21819,34585,1325401,1137614,977115,2319572
27,opp,1250,78,3,0,false,6.9473662156795735,40.83795564398207,2,601524,57.284344713242106,0,pdisp,62,0,1,155,0,3631,3631,1120,0,1800000,8195,12946,2378953,1050067,977115,1651591
35,opp,1250,100,4,0,false,9.649029882504646,48.5934103162034,3,829562,75.75756468819804,0,relax,62,0,1,155,0,3429,10429,1899,7000,1800000,14712,27040,1330238,1095022,989363,1924584
30,opp,1250,79,3,0,false,5.481856117637163,45.6538480975389,3,773740,73.91874230948542,0,pdisp,62,0,1,155,0,3266,3266,1360,0,1800000,15078,19704,2380493,1046744,989363,1820484
34,opp,1250,100,4,0,false,13.394537497255232,47.585410614971494,4,733770,65.23159585693978,0,relax,62,0,1,155,0,3399,11399,2016,8000,1800000,12303,25718,1244939,1124869,974198,1858639
27,opp,1250,78,3,0,false,5.55704203505506,37.50093023852599,4,527220,51.110981852024196,0,pdisp,62,0,1,155,0,3591,3607,1512,16,1800000,6332,11451,2320237,1031520,974198,1558740
33,opp,1250,89,4,0,false,13.661102279942538,46.67074245330461,5,687273,61.89780561722363,0,relax,62,0,1,155,0,3288,11288,1803,8000,1800000,16933,30024,1172943,1110335,958651,1797608
30,opp,1250,84,3,0,false,9.675069911884648,32.236924882131326,5,353374,33.295205288428924,0,pdisp,62,0,1,155,0,2804,2804,1324,0,1800000,5519,9647,2250815,1061336,958651,1414710
34,opp,1250,92,4,0,false,14.272108758846924,52.6105450160669,6,909764,80.90077480363134,0,relax,62,1,1,155,0,3522,10522,1905,7000,1800000,13339,25766,1278441,1124543,964047,2034307
28,opp,1250,80,3,0,false,6.387571516796974,33.93920373211598,6,429505,41.706479140205936,0,pdisp,62,0,1,155,0,3317,3317,1098,0,1800000,6057,10472,2314975,1029828,964047,1459333
35,opp,1250,90,4,0,false,12.331501615954954,43.05036164148006,7,595831,53.9403952526231,0,relax,62,0,1,155,0,2877,9877,1920,7000,1800000,8930,20727,1274880,1104610,968395,1700441
26,opp,1250,69,3,0,false,7.2459451020357335,37.08109070401451,7,495070,47.41840876742979,0,pdisp,62,0,1,155,0,3812,3812,1146,0,1800000,7182,12140,2335379,1044046,968395,1539116
33,opp,1250,90,4,0,false,9.752096511821529,42.9321131574654,8,635488,58.14130937982043,0,relax,62,1,1,155,0,3449,10449,1859,7000,1800000,12197,24505,1176476,1093006,986415,1728494
31,opp,1250,76,3,0,false,6.7620142274616875,37.47064226638851,8,519569,49.11073638362348,0,pdisp,62,0,1,155,0,3542,3542,1401,0,1800000,6464,11407,2250825,1057954,986415,1577523
35,opp,1250,97,5,0,false,13.143674768698299,51.77012567288519,9,876532,80.08822631841514,0,relax,62,0,1,155,0,2865,11865,2615,9000,1800000,14503,28983,1260578,1094458,950606,1970990
30,opp,1250,80,3,0,false,8.70591986416418,44.120786748021956,9,659923,63.37753311622395,0,pdisp,62,0,1,155,0,2583,2583,1266,0,1800000,9896,13745,2320695,1041257,950606,1701180
