Add,Alloc,B,Constraints,CyclesLS,DeactivateImprovedTimes,Factible,GapLS,GapRepair,ID,ImproveAbsLS,ImproveRelLS,InterchangeImprovedTimes,Loc,P,Remove,RepairAlgorithm,S,SimpleImprovedTimes,TimeAlloc,TimeCons,TimeLS,TimeLoc,TimeOptim,TimeRepair,TimeTotal,ValueCons,ValueLS,ValueOptim,ValueRepair
34,opp,1250,92,3,0,false,4.634575727525137,40.192190909229616,21,610916,59.453131158405505,0,pdisp,62,0,1,155,0,3277,3277,1449,0,105000,11055,15781,2365977,1027559,979936,1638475
33,opp,1250,96,4,0,false,9.669328812092715,57.87520283914447,2,1237863,114.43586029144622,0,relax,62,1,1,155,0,2653,10653,3643,8000,1800000,19454,33750,1325401,1081709,977115,2319572
27,opp,1250,78,3,0,false,6.919621168388024,40.83795564398207,2,601837,57.331241414655246,0,pdisp,62,0,1,155,0,3558,3558,1360,0,1800000,7040,11958,2378953,1049754,977115,1651591
35,opp,1250,100,5,0,false,10.761916444630447,48.5934103162034,3,815906,73.59269327974398,0,relax,62,0,1,155,0,3218,10218,4437,7000,1800000,13156,27811,1330238,1108678,989363,1924584
30,opp,1250,79,3,0,false,5.479056818822348,45.6538480975389,3,773771,73.92389317797715,0,pdisp,62,0,1,155,0,3126,3126,1544,0,1800000,13176,17846,2380493,1046713,989363,1820484
34,opp,1250,100,4,0,false,12.356562520523195,47.585410614971494,4,747092,67.21191276662165,0,relax,62,0,1,155,0,3241,10241,2477,7000,1800000,11018,23736,1244939,1111547,974198,1858639
27,opp,1250,78,3,0,false,5.447412658542361,37.50093023852599,4,528416,51.286391465209,0,pdisp,62,0,1,155,0,3459,3459,1619,0,1800000,5492,10570,2320237,1030324,974198,1558740
33,opp,1250,89,3,0,false,12.083759012631901,46.67074245330461,5,707194,64.85555027723416,0,relax,62,0,1,155,0,2977,11977,1777,9000,1800000,14664,28418,1172943,1090414,958651,1797608
30,opp,1250,84,3,0,false,9.077794765375147,32.236924882131326,5,360346,34.1766221153226,0,pdisp,62,0,1,155,0,2786,2786,1505,0,1800000,4854,9145,2250815,1054364,958651,1414710
34,opp,1250,92,4,0,false,14.537795235803019,52.6105450160669,6,906268,80.3401300841549,0,relax,62,1,1,155,0,3328,10328,2283,7000,1800000,11672,24283,1278441,1128039,964047,2034307
28,opp,1250,80,3,0,false,6.288384408858228,33.93920373211598,6,430595,41.85662433000433,0,pdisp,62,0,1,155,0,3249,3249,1270,0,1800000,5379,9898,2314975,1028738,964047,1459333
35,opp,1250,90,4,0,false,12.351497291064407,43.05036164148006,7,595579,53.90528409882863,0,relax,62,0,1,155,0,2698,9698,2266,7000,1800000,7581,19545,1274880,1104862,968395,1700441
26,opp,1250,69,3,0,false,7.202659360898622,37.08109070401451,7,495557,47.48720484419185,0,pdisp,62,0,1,155,0,3656,3656,1284,0,1800000,6455,11395,2335379,1043559,968395,1539116
33,opp,1250,90,3,0,false,11.93163556107909,42.9321131574654,8,608438,54.32210532330526,0,relax,62,1,1,155,0,3035,10035,1843,7000,1800000,10740,22618,1176476,1120056,986415,1728494
31,opp,1250,76,3,0,false,6.520529822662747,37.47064226638851,8,522302,49.49693002698013,0,pdisp,62,0,1,155,0,3331,3331,1480,0,1800000,5619,10430,2250825,1055221,986415,1577523
35,opp,1250,97,5,0,false,12.67058571705485,51.77012567288519,9,882461,81.06913090969556,0,relax,62,0,1,155,0,2705,11705,4574,9000,1800000,12772,29051,1260578,1088529,950606,1970990
30,opp,1250,80,3,0,false,8.40375324477608,44.120786748021956,9,663358,63.918282711293465,0,pdisp,62,0,1,155,0,2517,2517,1617,0,1800000,8435,12569,2320695,1037822,950606,1701180
