Alloc,B,Gap%,ID,Loc,P,S,TimeOptim,TotalTimeGRASP,ValueGRASP,ValueOptim,alpha_a,alpha_l,iters
queue,1250,5.552145608498337,2,pdisp,62,155,1800000,8392,1034555,977115,0.3,0.3,10
queue,1250,6.449799996553319,2,pdisp,62,155,1800000,22344,1044482,977115,0.3,0.3,30
queue,1250,4.589514674592843,2,pdisp,62,155,1800000,37337,1024117,977115,0.3,0.3,50
queue,1250,5.619198485448518,2,pdisp,62,155,1800000,56225,1035290,977115,0.3,0.3,70
queue,1250,4.795426820950722,2,pdisp,62,155,1800000,68107,1026332,977115,0.3,0.3,90
queue,1250,5.45417776586552,2,pdisp,62,155,1800000,8527,1033483,977115,0.5,0.3,10
queue,1250,5.997644926490542,2,pdisp,62,155,1800000,22389,1039458,977115,0.5,0.3,30
queue,1250,4.866985232264698,2,pdisp,62,155,1800000,38692,1027104,977115,0.5,0.3,50
queue,1250,5.563555882011828,2,pdisp,62,155,1800000,53353,1034680,977115,0.5,0.3,70
queue,1250,4.466006317993965,2,pdisp,62,155,1800000,67288,1022793,977115,0.5,0.3,90
queue,1250,6.975183290634545,2,pdisp,62,155,1800000,7758,1050381,977115,0.7,0.3,10
queue,1250,4.4014198191569935,2,pdisp,62,155,1800000,22522,1022102,977115,0.7,0.3,30
queue,1250,6.2028429576896915,2,pdisp,62,155,1800000,36939,1041732,977115,0.7,0.3,50
queue,1250,5.536988502391271,2,pdisp,62,155,1800000,55348,1034389,977115,0.7,0.3,70
queue,1250,4.876987418371281,2,pdisp,62,155,1800000,64726,1027212,977115,0.7,0.3,90
queue,1250,7.571963831499973,2,pdisp,62,155,1800000,8874,1057163,977115,0.9,0.3,10
queue,1250,6.479974043351044,2,pdisp,62,155,1800000,23207,1044819,977115,0.9,0.3,30
queue,1250,5.966887302500778,2,pdisp,62,155,1800000,37037,1039118,977115,0.9,0.3,50
queue,1250,5.222066594759022,2,pdisp,62,155,1800000,54319,1030952,977115,0.9,0.3,70
queue,1250,4.0673785986453215,2,pdisp,62,155,1800000,66942,1018543,977115,0.9,0.3,90
queue,1250,7.012010883167729,2,pdisp,62,155,1800000,7895,1050797,977115,0.1,0.5,10
queue,1250,4.833351351509285,2,pdisp,62,155,1800000,22899,1026741,977115,0.1,0.5,30
queue,1250,5.046149719836512,2,pdisp,62,155,1800000,38337,1029042,977115,0.1,0.5,50
queue,1250,4.306578564650099,2,pdisp,62,155,1800000,55121,1021089,977115,0.1,0.5,70
queue,1250,5.350047367839849,2,pdisp,62,155,1800000,66588,1032346,977115,0.1,0.5,90
queue,1250,4.645007919290567,2,pdisp,62,155,1800000,8674,1024713,977115,0.3,0.5,10
queue,1250,5.962181420621981,2,pdisp,62,155,1800000,23196,1039066,977115,0.3,0.5,30
queue,1250,5.109407532863052,2,pdisp,62,155,1800000,36516,1029728,977115,0.3,0.5,50
queue,1250,4.799971940244408,2,pdisp,62,155,1800000,50380,1026381,977115,0.3,0.5,70
queue,1250,5.462227558629262,2,pdisp,62,155,1800000,68878,1033571,977115,0.3,0.5,90
queue,1250,6.7419451512473305,2,pdisp,62,155,1800000,7578,1047754,977115,0.5,0.5,10
queue,1250,6.174742178947978,2,pdisp,62,155,1800000,22482,1041420,977115,0.5,0.5,30
queue,1250,5.134558121788235,2,pdisp,62,155,1800000,37682,1030001,977115,0.5,0.5,50
queue,1250,5.578339495304596,2,pdisp,62,155,1800000,51800,1034842,977115,0.5,0.5,70
queue,1250,5.393577396276794,2,pdisp,62,155,1800000,71231,1032821,977115,0.5,0.5,90
queue,1250,6.702854442073303,2,pdisp,62,155,1800000,8158,1047315,977115,0.7,0.5,10
queue,1250,6.1522133753373565,2,pdisp,62,155,1800000,22791,1041170,977115,0.7,0.5,30
queue,1250,5.665122601598382,2,pdisp,62,155,1800000,39628,1035794,977115,0.7,0.5,50
queue,1250,5.053069767577445,2,pdisp,62,155,1800000,53855,1029117,977115,0.7,0.5,70
queue,1250,4.413296824879753,2,pdisp,62,155,1800000,68780,1022229,977115,0.7,0.5,90
queue,1250,5.94878517842602,2,pdisp,62,155,1800000,7994,1038918,977115,0.9,0.5,10
queue,1250,5.441459959123007,2,pdisp,62,155,1800000,21641,1033344,977115,0.9,0.5,30
queue,1250,5.47429967795392,2,pdisp,62,155,1800000,38532,1033703,977115,0.9,0.5,50
queue,1250,4.978187426699831,2,pdisp,62,155,1800000,53382,1028306,977115,0.9,0.5,70
queue,1250,4.494393004768849,2,pdisp,62,155,1800000,66277,1023097,977115,0.9,0.5,90
queue,1250,5.56455985410137,2,pdisp,62,155,1800000,8000,1034691,977115,0.1,0.7,10
queue,1250,6.3050165505126206,2,pdisp,62,155,1800000,24585,1042868,977115,0.1,0.7,30
queue,1250,4.695974976128026,2,pdisp,62,155,1800000,36958,1025261,977115,0.1,0.7,50
queue,1250,5.087931461541828,2,pdisp,62,155,1800000,53262,1029495,977115,0.1,0.7,70
queue,1250,4.985948910432814,2,pdisp,62,155,1800000,69637,1028390,977115,0.1,0.7,90
queue,1250,5.104984072721619,2,pdisp,62,155,1800000,8035,1029680,977115,0.3,0.7,10
queue,1250,4.6441704140903095,2,pdisp,62,155,1800000,22476,1024704,977115,0.3,0.7,30
queue,1250,4.198964254830173,2,pdisp,62,155,1800000,38166,1019942,977115,0.3,0.7,50
queue,1250,5.549589329229687,2,pdisp,62,155,1800000,52636,1034527,977115,0.3,0.7,70
queue,1250,4.238585445978105,2,pdisp,62,155,1800000,72464,1020364,977115,0.3,0.7,90
queue,1250,7.297318579814071,2,pdisp,62,155,1800000,7889,1054031,977115,0.5,0.7,10
queue,1250,5.885282171260919,2,pdisp,62,155,1800000,24037,1038217,977115,0.5,0.7,30
queue,1250,5.0978872439182865,2,pdisp,62,155,1800000,38296,1029603,977115,0.5,0.7,50
queue,1250,5.193742941306601,2,pdisp,62,155,1800000,51636,1030644,977115,0.5,0.7,70
queue,1250,6.169696667063585,2,pdisp,62,155,1800000,69506,1041364,977115,0.5,0.7,90
queue,1250,6.936287909236894,2,pdisp,62,155,1800000,8240,1049942,977115,0.7,0.7,10
queue,1250,6.214816698900528,2,pdisp,62,155,1800000,22263,1041865,977115,0.7,0.7,30
queue,1250,5.7089093146124315,2,pdisp,62,155,1800000,37425,1036275,977115,0.7,0.7,50
queue,1250,4.570785103465513,2,pdisp,62,155,1800000,54472,1023916,977115,0.7,0.7,70
queue,1250,4.289425275196734,2,pdisp,62,155,1800000,68443,1020906,977115,0.7,0.7,90
queue,1250,6.643398735773632,2,pdisp,62,155,1800000,9701,1046648,977115,0.9,0.7,10
queue,1250,5.218940788695125,2,pdisp,62,155,1800000,21729,1030918,977115,0.9,0.7,30
queue,1250,4.537687543780978,2,pdisp,62,155,1800000,39056,1023561,977115,0.9,0.7,50
queue,1250,5.2062515764760615,2,pdisp,62,155,1800000,52259,1030780,977115,0.9,0.7,70
queue,1250,5.120372249470062,2,pdisp,62,155,1800000,65814,1029847,977115,0.9,0.7,90
queue,1250,7.489180727066502,2,pdisp,62,155,1800000,7680,1056217,977115,0.1,0.9,10
queue,1250,4.436855061365441,2,pdisp,62,155,1800000,25522,1022481,977115,0.1,0.9,30
queue,1250,5.855448757476722,2,pdisp,62,155,1800000,37702,1037888,977115,0.1,0.9,50
queue,1250,5.129492225806009,2,pdisp,62,155,1800000,57958,1029946,977115,0.1,0.9,70
queue,1250,5.3187726803649245,2,pdisp,62,155,1800000,69298,1032005,977115,0.1,0.9,90
queue,1250,5.205239971322384,2,pdisp,62,155,1800000,9448,1030769,977115,0.3,0.9,10
queue,1250,5.105352710151855,2,pdisp,62,155,1800000,24663,1029684,977115,0.3,0.9,30
queue,1250,4.825750322161493,2,pdisp,62,155,1800000,39279,1026659,977115,0.3,0.9,50
queue,1250,5.145885349724888,2,pdisp,62,155,1800000,53295,1030124,977115,0.3,0.9,70
queue,1250,3.3801115002699555,2,pdisp,62,155,1800000,69110,1011298,977115,0.3,0.9,90
queue,1250,3.766075674099867,2,pdisp,62,155,1800000,8431,1015354,977115,0.5,0.9,10
queue,1250,4.0242219461047,2,pdisp,62,155,1800000,23062,1018085,977115,0.5,0.9,30
queue,1250,6.751112031508111,2,pdisp,62,155,1800000,39776,1047857,977115,0.5,0.9,50
queue,1250,5.1787466241493,2,pdisp,62,155,1800000,53621,1030481,977115,0.5,0.9,70
queue,1250,3.505107603337121,2,pdisp,62,155,1800000,71636,1012608,977115,0.5,0.9,90
queue,1250,4.83223908158823,2,pdisp,62,155,1800000,8900,1026729,977115,0.7,0.9,10
queue,1250,6.278235514162123,2,pdisp,62,155,1800000,22529,1042570,977115,0.7,0.9,30
queue,1250,4.6524517634292994,2,pdisp,62,155,1800000,39054,1024793,977115,0.7,0.9,50
queue,1250,5.293627893317154,2,pdisp,62,155,1800000,52650,1031731,977115,0.7,0.9,70
queue,1250,5.039320950700121,2,pdisp,62,155,1800000,67495,1028968,977115,0.7,0.9,90
queue,1250,5.240081928103435,2,pdisp,62,155,1800000,8454,1031148,977115,0.9,0.9,10
queue,1250,5.2855493615524,2,pdisp,62,155,1800000,23267,1031643,977115,0.9,0.9,30
queue,1250,5.411802288435852,2,pdisp,62,155,1800000,42001,1033020,977115,0.9,0.9,50
queue,1250,4.959887482638015,2,pdisp,62,155,1800000,55317,1028108,977115,0.9,0.9,70
queue,1250,3.6413750936846623,2,pdisp,62,155,1800000,69764,1014040,977115,0.9,0.9,90
queue,1250,8.486455137354076,3,pdisp,62,155,1800000,8266,1081111,989363,0.1,0.1,10
queue,1250,6.004033978142798,3,pdisp,62,155,1800000,22934,1052559,989363,0.1,0.1,30
queue,1250,7.329087709077009,3,pdisp,62,155,1800000,42756,1067609,989363,0.1,0.1,50
queue,1250,7.016066502821861,3,pdisp,62,155,1800000,54462,1064015,989363,0.1,0.1,70
queue,1250,6.480269283376138,3,pdisp,62,155,1800000,69357,1057919,989363,0.1,0.1,90
queue,1250,5.7437131544549995,3,pdisp,62,155,1800000,8532,1049652,989363,0.3,0.1,10
queue,1250,5.836562173130533,3,pdisp,62,155,1800000,23944,1050687,989363,0.3,0.1,30
queue,1250,7.859263591592846,3,pdisp,62,155,1800000,41917,1073752,989363,0.3,0.1,50
queue,1250,6.2962131608831235,3,pdisp,62,155,1800000,53458,1055841,989363,0.3,0.1,70
queue,1250,5.9416595919042585,3,pdisp,62,155,1800000,67038,1051861,989363,0.3,0.1,90
queue,1250,6.560820376434007,3,pdisp,62,155,1800000,8786,1058831,989363,0.5,0.1,10
queue,1250,7.2271566226196455,3,pdisp,62,155,1800000,23257,1066436,989363,0.5,0.1,30
queue,1250,5.802762993782784,3,pdisp,62,155,1800000,42951,1050310,989363,0.5,0.1,50
queue,1250,4.223834578095731,3,pdisp,62,155,1800000,56036,1032995,989363,0.5,0.1,70
queue,1250,5.541234406655704,3,pdisp,62,155,1800000,68800,1047402,989363,0.5,0.1,90
queue,1250,8.264904960593423,3,pdisp,62,155,1800000,8522,1078500,989363,0.7,0.1,10
queue,1250,5.270449862505844,3,pdisp,62,155,1800000,24842,1044408,989363,0.7,0.1,30
queue,1250,5.698433395478997,3,pdisp,62,155,1800000,40841,1049148,989363,0.7,0.1,50
queue,1250,6.038045852565199,3,pdisp,62,155,1800000,52856,1052940,989363,0.7,0.1,70
queue,1250,5.668312654400742,3,pdisp,62,155,1800000,72015,1048813,989363,0.7,0.1,90
queue,1250,5.437228195937871,3,pdisp,62,155,1800000,8520,1046250,989363,0.9,0.1,10
queue,1250,7.66888341804024,3,pdisp,62,155,1800000,23432,1071538,989363,0.9,0.1,30
queue,1250,5.986616797990052,3,pdisp,62,155,1800000,41131,1052364,989363,0.9,0.1,50
queue,1250,4.939049758495417,3,pdisp,62,155,1800000,54864,1040767,989363,0.9,0.1,70
queue,1250,5.140750541716999,3,pdisp,62,155,1800000,68303,1042980,989363,0.9,0.1,90
queue,1250,5.7197310805853,3,pdisp,62,155,1800000,8299,1049385,989363,0.1,0.3,10
queue,1250,7.871876219272023,3,pdisp,62,155,1800000,22091,1073899,989363,0.1,0.3,30
queue,1250,5.852780748866648,3,pdisp,62,155,1800000,42694,1050868,989363,0.1,0.3,50
queue,1250,6.690364339937438,3,pdisp,62,155,1800000,54180,1060301,989363,0.1,0.3,70
queue,1250,5.426742654382711,3,pdisp,62,155,1800000,71537,1046134,989363,0.1,0.3,90
queue,1250,7.624831120037124,3,pdisp,62,155,1800000,8608,1071027,989363,0.3,0.3,10
queue,1250,5.5882869368389265,3,pdisp,62,155,1800000,24840,1047924,989363,0.3,0.3,30
queue,1250,6.000283130818785,3,pdisp,62,155,1800000,40485,1052517,989363,0.3,0.3,50
queue,1250,4.370103665756475,3,pdisp,62,155,1800000,55430,1034575,989363,0.3,0.3,70
queue,1250,5.61440698178044,3,pdisp,62,155,1800000,72291,1048214,989363,0.3,0.3,90
queue,1250,7.811956940032672,3,pdisp,62,155,1800000,10221,1073201,989363,0.5,0.3,10
queue,1250,6.289201543529699,3,pdisp,62,155,1800000,26807,1055762,989363,0.5,0.3,30
queue,1250,5.762746412868713,3,pdisp,62,155,1800000,42210,1049864,989363,0.5,0.3,50
queue,1250,6.165215717107985,3,pdisp,62,155,1800000,56161,1054367,989363,0.5,0.3,70
queue,1250,5.559267737175,3,pdisp,62,155,1800000,69790,1047602,989363,0.5,0.3,90
queue,1250,7.050223317042558,3,pdisp,62,155,1800000,8849,1064406,989363,0.7,0.3,10
queue,1250,5.591169858276491,3,pdisp,62,155,1800000,24534,1047956,989363,0.7,0.3,30
queue,1250,7.092731382401796,3,pdisp,62,155,1800000,41853,1064893,989363,0.7,0.3,50
queue,1250,5.75143512000137,3,pdisp,62,155,1800000,54113,1049738,989363,0.7,0.3,70
queue,1250,2.9472036193590956,3,pdisp,62,155,1800000,72392,1019407,989363,0.7,0.3,90
queue,1250,6.38983742029734,3,pdisp,62,155,1800000,9283,1056897,989363,0.9,0.3,10
queue,1250,5.097529508251764,3,pdisp,62,155,1800000,24530,1042505,989363,0.9,0.3,30
queue,1250,6.196531967282281,3,pdisp,62,155,1800000,43585,1054719,989363,0.9,0.3,50
queue,1250,6.5311598070845855,3,pdisp,62,155,1800000,55306,1058495,989363,0.9,0.3,70
queue,1250,5.374551554817197,3,pdisp,62,155,1800000,73727,1045557,989363,0.9,0.3,90
queue,1250,7.791508188073582,3,pdisp,62,155,1800000,8738,1072963,989363,0.1,0.5,10
queue,1250,5.131290776659925,3,pdisp,62,155,1800000,26157,1042876,989363,0.1,0.5,30
queue,1250,5.347483587784064,3,pdisp,62,155,1800000,43699,1045258,989363,0.1,0.5,50
queue,1250,4.928544796915779,3,pdisp,62,155,1800000,54654,1040652,989363,0.1,0.5,70
queue,1250,6.037956614770657,3,pdisp,62,155,1800000,67738,1052939,989363,0.1,0.5,90
queue,1250,7.6728469256726495,3,pdisp,62,155,1800000,8694,1071584,989363,0.3,0.5,10
queue,1250,7.345837524185194,3,pdisp,62,155,1800000,24157,1067802,989363,0.3,0.5,30
queue,1250,6.108936307515645,3,pdisp,62,155,1800000,41804,1053735,989363,0.3,0.5,50
queue,1250,5.390929659245436,3,pdisp,62,155,1800000,55860,1045738,989363,0.3,0.5,70
queue,1250,6.160231658400606,3,pdisp,62,155,1800000,75001,1054311,989363,0.3,0.5,90
queue,1250,8.505835352433088,3,pdisp,62,155,1800000,8261,1081340,989363,0.5,0.5,10
queue,1250,6.428349846595016,3,pdisp,62,155,1800000,24858,1057332,989363,0.5,0.5,30
queue,1250,5.061831106607439,3,pdisp,62,155,1800000,41229,1042113,989363,0.5,0.5,50
queue,1250,6.206402927485943,3,pdisp,62,155,1800000,55002,1054830,989363,0.5,0.5,70
queue,1250,5.914467784437738,3,pdisp,62,155,1800000,72091,1051557,989363,0.5,0.5,90
queue,1250,8.6743251164229,3,pdisp,62,155,1800000,8637,1083335,989363,0.7,0.5,10
queue,1250,6.283520476499904,3,pdisp,62,155,1800000,23587,1055698,989363,0.7,0.5,30
queue,1250,6.520120562752152,3,pdisp,62,155,1800000,42501,1058370,989363,0.7,0.5,50
queue,1250,6.803047901106174,3,pdisp,62,155,1800000,56782,1061583,989363,0.7,0.5,70
queue,1250,4.292396020256639,3,pdisp,62,155,1800000,75109,1033735,989363,0.7,0.5,90
queue,1250,7.123780449453598,3,pdisp,62,155,1800000,8424,1065249,989363,0.9,0.5,10
queue,1250,6.740499080472551,3,pdisp,62,155,1800000,26700,1060871,989363,0.9,0.5,30
queue,1250,5.351558351980234,3,pdisp,62,155,1800000,40950,1045303,989363,0.9,0.5,50
queue,1250,6.099312185431849,3,pdisp,62,155,1800000,55803,1053627,989363,0.9,0.5,70
queue,1250,5.111546536307654,3,pdisp,62,155,1800000,73820,1042659,989363,0.9,0.5,90
queue,1250,7.143306306213293,3,pdisp,62,155,1800000,8993,1065473,989363,0.1,0.7,10
queue,1250,6.691332362549895,3,pdisp,62,155,1800000,25964,1060312,989363,0.1,0.7,30
queue,1250,5.229707296934071,3,pdisp,62,155,1800000,41757,1043959,989363,0.1,0.7,50
queue,1250,4.795341783455676,3,pdisp,62,155,1800000,56623,1039196,989363,0.1,0.7,70
queue,1250,5.799534216785329,3,pdisp,62,155,1800000,75496,1050274,989363,0.1,0.7,90
queue,1250,5.630072072553293,3,pdisp,62,155,1800000,9693,1048388,989363,0.3,0.7,10
queue,1250,6.301005308292962,3,pdisp,62,155,1800000,28194,1055895,989363,0.3,0.7,30
queue,1250,6.706730021207241,3,pdisp,62,155,1800000,40763,1060487,989363,0.3,0.7,50
queue,1250,4.862447340154952,3,pdisp,62,155,1800000,55232,1039929,989363,0.3,0.7,70
queue,1250,4.959596231287078,3,pdisp,62,155,1800000,75233,1040992,989363,0.3,0.7,90
queue,1250,6.780831598089188,3,pdisp,62,155,1800000,8826,1061330,989363,0.5,0.7,10
queue,1250,6.943563967170374,3,pdisp,62,155,1800000,27751,1063186,989363,0.5,0.7,30
queue,1250,5.889319265349913,3,pdisp,62,155,1800000,41060,1051276,989363,0.5,0.7,50
queue,1250,4.594375929959971,3,pdisp,62,155,1800000,58704,1037007,989363,0.5,0.7,70
queue,1250,4.846160282606126,3,pdisp,62,155,1800000,74073,1039751,989363,0.5,0.7,90
queue,1250,5.807157362387527,3,pdisp,62,155,1800000,9886,1050359,989363,0.7,0.7,10
queue,1250,6.78012893353761,3,pdisp,62,155,1800000,28325,1061322,989363,0.7,0.7,30
queue,1250,4.357900821988259,3,pdisp,62,155,1800000,41174,1034443,989363,0.7,0.7,50
queue,1250,5.660667017567944,3,pdisp,62,155,1800000,58290,1048728,989363,0.7,0.7,70
queue,1250,5.407573413696243,3,pdisp,62,155,1800000,72771,1045922,989363,0.7,0.7,90
queue,1250,8.261077189127041,3,pdisp,62,155,1800000,10544,1078455,989363,0.9,0.7,10
queue,1250,5.990458064227999,3,pdisp,62,155,1800000,24290,1052407,989363,0.9,0.7,30
queue,1250,5.765080151253943,3,pdisp,62,155,1800000,40604,1049890,989363,0.9,0.7,50
queue,1250,6.033583755188099,3,pdisp,62,155,1800000,56234,1052890,989363,0.9,0.7,70
queue,1250,5.129198458459627,3,pdisp,62,155,1800000,77314,1042853,989363,0.9,0.7,90
queue,1250,5.25403001454664,3,pdisp,62,155,1800000,10184,1044227,989363,0.1,0.9,10
queue,1250,5.588016653927152,3,pdisp,62,155,1800000,24945,1047921,989363,0.1,0.9,30
queue,1250,5.786347746510656,3,pdisp,62,155,1800000,42668,1050127,989363,0.1,0.9,50
queue,1250,5.1301081733650555,3,pdisp,62,155,1800000,57951,1042863,989363,0.1,0.9,70
queue,1250,5.027108699742355,3,pdisp,62,155,1800000,78282,1041732,989363,0.1,0.9,90
queue,1250,7.187557751967432,3,pdisp,62,155,1800000,8431,1065981,989363,0.3,0.9,10
queue,1250,6.414365090325713,3,pdisp,62,155,1800000,26119,1057174,989363,0.3,0.9,30
queue,1250,4.499797293384045,3,pdisp,62,155,1800000,42429,1035980,989363,0.3,0.9,50
queue,1250,4.49039365639583,3,pdisp,62,155,1800000,62126,1035878,989363,0.3,0.9,70
queue,1250,3.8929941453549,3,pdisp,62,155,1800000,75762,1029439,989363,0.3,0.9,90
queue,1250,3.9700465414238106,3,pdisp,62,155,1800000,9499,1030265,989363,0.5,0.9,10
queue,1250,5.91357304999206,3,pdisp,62,155,1800000,25635,1051547,989363,0.5,0.9,30
queue,1250,3.533813179720091,3,pdisp,62,155,1800000,43964,1025606,989363,0.5,0.9,50
queue,1250,5.840684550689856,3,pdisp,62,155,1800000,60928,1050733,989363,0.5,0.9,70
queue,1250,5.646271867918918,3,pdisp,62,155,1800000,78876,1048568,989363,0.5,0.9,90
queue,1250,5.865859065626145,3,pdisp,62,155,1800000,10232,1051014,989363,0.7,0.9,10
queue,1250,5.899612988888059,3,pdisp,62,155,1800000,23813,1051391,989363,0.7,0.9,30
queue,1250,4.026311781613378,3,pdisp,62,155,1800000,40867,1030869,989363,0.7,0.9,50
queue,1250,4.62224407361348,3,pdisp,62,155,1800000,57904,1037310,989363,0.7,0.9,70
queue,1250,5.599096984477747,3,pdisp,62,155,1800000,76790,1048044,989363,0.7,0.9,90
queue,1250,7.7621079579833,3,pdisp,62,155,1800000,8293,1072621,989363,0.9,0.9,10
queue,1250,5.137294307833029,3,pdisp,62,155,1800000,25654,1042942,989363,0.9,0.9,30
queue,1250,5.3480269099481115,3,pdisp,62,155,1800000,43038,1045264,989363,0.9,0.9,50
queue,1250,5.061922208126946,3,pdisp,62,155,1800000,57517,1042114,989363,0.9,0.9,70
queue,1250,5.117279581710177,3,pdisp,62,155,1800000,77284,1042722,989363,0.9,0.9,90
queue,1250,7.298255296675693,4,pdisp,62,155,1800000,8347,1050895,974198,0.1,0.1,10
queue,1250,6.184317090340397,4,pdisp,62,155,1800000,23388,1038417,974198,0.1,0.1,30
queue,1250,6.346656514938709,4,pdisp,62,155,1800000,39380,1040217,974198,0.1,0.1,50
queue,1250,5.9522809659653175,4,pdisp,62,155,1800000,53994,1035855,974198,0.1,0.1,70
queue,1250,5.773261487957582,4,pdisp,62,155,1800000,71163,1033887,974198,0.1,0.1,90
queue,1250,6.590010614357478,4,pdisp,62,155,1800000,7896,1042927,974198,0.3,0.1,10
queue,1250,7.3781066950877605,4,pdisp,62,155,1800000,23105,1051801,974198,0.3,0.1,30
queue,1250,6.198679730708201,4,pdisp,62,155,1800000,38032,1038576,974198,0.3,0.1,50
queue,1250,6.4497202224392485,4,pdisp,62,155,1800000,54346,1041363,974198,0.3,0.1,70
queue,1250,6.272501091982441,4,pdisp,62,155,1800000,72482,1039394,974198,0.3,0.1,90
queue,1250,6.571735734226635,4,pdisp,62,155,1800000,9586,1042723,974198,0.5,0.1,10
queue,1250,5.662032715257959,4,pdisp,62,155,1800000,23666,1032668,974198,0.5,0.1,30
queue,1250,5.573610958989084,4,pdisp,62,155,1800000,37763,1031701,974198,0.5,0.1,50
queue,1250,6.194976577582844,4,pdisp,62,155,1800000,52641,1038535,974198,0.5,0.1,70
queue,1250,4.768058621235727,4,pdisp,62,155,1800000,73799,1022974,974198,0.5,0.1,90
queue,1250,7.783515157252053,4,pdisp,62,155,1800000,8615,1056425,974198,0.7,0.1,10
queue,1250,6.099949493196998,4,pdisp,62,155,1800000,25513,1037484,974198,0.7,0.1,30
queue,1250,6.2712386230252655,4,pdisp,62,155,1800000,38726,1039380,974198,0.7,0.1,50
queue,1250,5.369343956233963,4,pdisp,62,155,1800000,54571,1029474,974198,0.7,0.1,70
queue,1250,6.398756336496292,4,pdisp,62,155,1800000,70431,1040796,974198,0.7,0.1,90
queue,1250,7.1016553332742145,4,pdisp,62,155,1800000,8536,1048671,974198,0.9,0.1,10
queue,1250,7.087922358838583,4,pdisp,62,155,1800000,21895,1048516,974198,0.9,0.1,30
queue,1250,5.942383557358655,4,pdisp,62,155,1800000,41564,1035746,974198,0.9,0.1,50
queue,1250,6.445048597393099,4,pdisp,62,155,1800000,53159,1041311,974198,0.9,0.1,70
queue,1250,6.625106990287721,4,pdisp,62,155,1800000,70566,1043319,974198,0.9,0.1,90
queue,1250,6.173655180251547,4,pdisp,62,155,1800000,10007,1038299,974198,0.1,0.3,10
queue,1250,7.5352035140870965,4,pdisp,62,155,1800000,23765,1053588,974198,0.1,0.3,30
queue,1250,6.5392891714099015,4,pdisp,62,155,1800000,40653,1042361,974198,0.1,0.3,50
queue,1250,6.3053133517607,4,pdisp,62,155,1800000,55173,1039758,974198,0.1,0.3,70
queue,1250,5.5471528351425,4,pdisp,62,155,1800000,71510,1031412,974198,0.1,0.3,90
queue,1250,7.8990309619475285,4,pdisp,62,155,1800000,8323,1057750,974198,0.3,0.3,10
queue,1250,6.141926185126811,4,pdisp,62,155,1800000,23658,1037948,974198,0.3,0.3,30
queue,1250,5.700750755983009,4,pdisp,62,155,1800000,42970,1033092,974198,0.3,0.3,50
queue,1250,6.52897684423831,4,pdisp,62,155,1800000,54924,1042246,974198,0.3,0.3,70
queue,1250,5.771256401948033,4,pdisp,62,155,1800000,75548,1033865,974198,0.3,0.3,90
queue,1250,4.854184979001852,4,pdisp,62,155,1800000,7846,1023900,974198,0.5,0.3,10
queue,1250,6.078494321988881,4,pdisp,62,155,1800000,24367,1037247,974198,0.5,0.3,30
queue,1250,5.520130111325871,4,pdisp,62,155,1800000,39842,1031117,974198,0.5,0.3,50
queue,1250,6.326214675141106,4,pdisp,62,155,1800000,57606,1039990,974198,0.5,0.3,70
queue,1250,5.449431550178286,4,pdisp,62,155,1800000,72419,1030346,974198,0.5,0.3,90
queue,1250,8.020510845047946,4,pdisp,62,155,1800000,8741,1059147,974198,0.7,0.3,10
queue,1250,7.265252193911397,4,pdisp,62,155,1800000,22154,1050521,974198,0.7,0.3,30
queue,1250,7.300460548852438,4,pdisp,62,155,1800000,38046,1050920,974198,0.7,0.3,50
queue,1250,5.696734324058516,4,pdisp,62,155,1800000,57044,1033048,974198,0.7,0.3,70
queue,1250,6.220260585378535,4,pdisp,62,155,1800000,72179,1038815,974198,0.7,0.3,90
queue,1250,6.835845417188258,4,pdisp,62,155,1800000,8729,1045679,974198,0.9,0.3,10
queue,1250,5.418955470508169,4,pdisp,62,155,1800000,24010,1030014,974198,0.9,0.3,30
queue,1250,6.682261163763292,4,pdisp,62,155,1800000,40631,1043958,974198,0.9,0.3,50
queue,1250,6.436602552589898,4,pdisp,62,155,1800000,55977,1041217,974198,0.9,0.3,70
queue,1250,6.7367562475587945,4,pdisp,62,155,1800000,71484,1044568,974198,0.9,0.3,90
queue,1250,7.127692535022623,4,pdisp,62,155,1800000,7843,1048965,974198,0.1,0.5,10
queue,1250,7.255894098998972,4,pdisp,62,155,1800000,23736,1050415,974198,0.1,0.5,30
queue,1250,7.206158582352562,4,pdisp,62,155,1800000,38054,1049852,974198,0.1,0.5,50
queue,1250,5.559605563677117,4,pdisp,62,155,1800000,55236,1031548,974198,0.1,0.5,70
queue,1250,6.044888684857208,4,pdisp,62,155,1800000,72850,1036876,974198,0.1,0.5,90
queue,1250,8.651923920830251,4,pdisp,62,155,1800000,8572,1066468,974198,0.3,0.5,10
queue,1250,6.285033760351999,4,pdisp,62,155,1800000,24205,1039533,974198,0.3,0.5,30
queue,1250,6.409277240268885,4,pdisp,62,155,1800000,38508,1040913,974198,0.3,0.5,50
queue,1250,6.282599619434615,4,pdisp,62,155,1800000,56687,1039506,974198,0.3,0.5,70
queue,1250,5.424556464335117,4,pdisp,62,155,1800000,71603,1030075,974198,0.3,0.5,90
queue,1250,7.425546876484789,4,pdisp,62,155,1800000,8922,1052340,974198,0.5,0.5,10
queue,1250,6.703798796972604,4,pdisp,62,155,1800000,23507,1044199,974198,0.5,0.5,30
queue,1250,6.622779986063354,4,pdisp,62,155,1800000,41580,1043293,974198,0.5,0.5,50
