Alloc,B,Gap%,ID,Loc,P,S,TimeOptim,TotalTimeGRASP,ValueGRASP,ValueOptim,alpha_a,alpha_l,iters
queue,625,2.85243159689302,3,pdisp,32,78,1484000,19073,465147,451879,0.7,0.3,90
queue,625,6.01264177276008,3,pdisp,32,78,1484000,2350,480787,451879,0.9,0.3,10
queue,625,6.0507461817698,3,pdisp,32,78,1484000,6221,480982,451879,0.9,0.3,30
queue,625,3.71622773374244,3,pdisp,32,78,1484000,11158,469320,451879,0.9,0.3,50
queue,625,1.70303758037711,3,pdisp,32,78,1484000,25877,459708,451879,0.9,0.3,70
queue,625,2.43924029042892,3,pdisp,32,78,1484000,17360,463177,451879,0.9,0.3,90
queue,625,6.3261303990912,3,pdisp,32,78,1484000,1672,482396,451879,0.1,0.5,10
queue,625,5.82459928265813,3,pdisp,32,78,1484000,6392,479827,451879,0.1,0.5,30
queue,625,2.4042625337195,3,pdisp,32,78,1484000,9005,463011,451879,0.1,0.5,50
queue,625,2.86704914050863,3,pdisp,32,78,1484000,13754,465217,451879,0.1,0.5,70
queue,625,2.23216990194636,3,pdisp,32,78,1484000,17453,462196,451879,0.1,0.5,90
queue,625,4.98040221715689,3,pdisp,32,78,1484000,1721,475564,451879,0.3,0.5,10
queue,625,4.78097975421857,3,pdisp,32,78,1484000,6278,474568,451879,0.3,0.5,30
queue,625,4.017273020782,3,pdisp,32,78,1484000,10149,470792,451879,0.3,0.5,50
queue,625,3.25985964641858,3,pdisp,32,78,1484000,18298,467106,451879,0.3,0.5,70
queue,625,2.47608729432484,3,pdisp,32,78,1484000,25756,463352,451879,0.3,0.5,90
queue,625,4.65782616493127,3,pdisp,32,78,1484000,3481,473955,451879,0.5,0.5,10
queue,625,5.76175113189171,3,pdisp,32,78,1484000,9958,479507,451879,0.5,0.5,30
queue,625,3.19976179051275,3,pdisp,32,78,1484000,12190,466816,451879,0.5,0.5,50
queue,625,3.76216073467023,3,pdisp,32,78,1484000,18122,469544,451879,0.5,0.5,70
queue,625,3.92258168767329,3,pdisp,32,78,1484000,24820,470328,451879,0.5,0.5,90
queue,625,6.49302545022628,3,pdisp,32,78,1484000,2944,483257,451879,0.7,0.5,10
queue,625,2.19280967944416,3,pdisp,32,78,1484000,7858,462010,451879,0.7,0.5,30
queue,625,2.76902751598715,3,pdisp,32,78,1484000,13748,464748,451879,0.7,0.5,50
queue,625,2.51206520496287,3,pdisp,32,78,1484000,17477,463523,451879,0.7,0.5,70
queue,625,1.35929239084404,3,pdisp,32,78,1484000,21005,458106,451879,0.7,0.5,90
queue,625,5.81557002048851,3,pdisp,32,78,1484000,3244,479781,451879,0.9,0.5,10
queue,625,5.48283593952629,3,pdisp,32,78,1484000,7641,478092,451879,0.9,0.5,30
queue,625,2.28798166327898,3,pdisp,32,78,1484000,12930,462460,451879,0.9,0.5,50
queue,625,3.60387650312625,3,pdisp,32,78,1484000,18849,468773,451879,0.9,0.5,70
queue,625,3.3622682586222,3,pdisp,32,78,1484000,23545,467601,451879,0.9,0.5,90
queue,625,6.50095800106767,3,pdisp,32,78,1484000,2950,483298,451879,0.1,0.7,10
queue,625,4.98399855335148,3,pdisp,32,78,1484000,7956,475582,451879,0.1,0.7,30
queue,625,3.25198900374249,3,pdisp,32,78,1484000,13777,467068,451879,0.1,0.7,50
queue,625,4.16221283382537,3,pdisp,32,78,1484000,18615,471504,451879,0.1,0.7,70
queue,625,3.56129125886214,3,pdisp,32,78,1484000,22995,468566,451879,0.1,0.7,90
queue,625,2.87581755538313,3,pdisp,32,78,1484000,3042,465259,451879,0.3,0.7,10
queue,625,4.84113479956535,3,pdisp,32,78,1484000,8439,474868,451879,0.3,0.7,30
queue,625,4.53697542013922,3,pdisp,32,78,1484000,13583,473355,451879,0.3,0.7,50
queue,625,3.06333246810637,3,pdisp,32,78,1484000,19461,466159,451879,0.3,0.7,70
queue,625,4.40874090370621,3,pdisp,32,78,1484000,23851,472720,451879,0.3,0.7,90
queue,625,3.15079943418063,3,pdisp,32,78,1484000,3262,466580,451879,0.5,0.7,10
queue,625,6.16156162392275,3,pdisp,32,78,1484000,8236,481550,451879,0.5,0.7,30
queue,625,4.25156374485108,3,pdisp,32,78,1484000,11639,471944,451879,0.5,0.7,50
queue,625,3.93463254724301,3,pdisp,32,78,1484000,17906,470387,451879,0.5,0.7,70
queue,625,2.0050962320412,3,pdisp,32,78,1484000,20777,461125,451879,0.5,0.7,90
queue,625,5.93222808799774,3,pdisp,32,78,1484000,3171,480376,451879,0.7,0.7,10
queue,625,4.64736454506513,3,pdisp,32,78,1484000,7361,473903,451879,0.7,0.7,30
queue,625,2.41522211880457,3,pdisp,32,78,1484000,13251,463063,451879,0.7,0.7,50
queue,625,3.39367144625475,3,pdisp,32,78,1484000,17463,467753,451879,0.7,0.7,70
queue,625,3.8862065298309,3,pdisp,32,78,1484000,18944,470150,451879,0.7,0.7,90
queue,625,6.20188186160242,3,pdisp,32,78,1484000,2796,481757,451879,0.9,0.7,10
queue,625,3.1439490555078,3,pdisp,32,78,1484000,8065,466547,451879,0.9,0.7,30
queue,625,5.35177931843411,3,pdisp,32,78,1484000,11018,477430,451879,0.9,0.7,50
queue,625,3.56664219619627,3,pdisp,32,78,1484000,14860,468592,451879,0.9,0.7,70
queue,625,4.77455872684054,3,pdisp,32,78,1484000,22092,474536,451879,0.9,0.7,90
queue,625,5.21797313510475,3,pdisp,32,78,1484000,2392,476756,451879,0.1,0.9,10
queue,625,3.80825469539284,3,pdisp,32,78,1484000,7721,469769,451879,0.1,0.9,30
queue,625,2.60073931177187,3,pdisp,32,78,1484000,9354,463945,451879,0.1,0.9,50
queue,625,2.79057160251349,3,pdisp,32,78,1484000,16428,464851,451879,0.1,0.9,70
queue,625,1.61400590474033,3,pdisp,32,78,1484000,20676,459292,451879,0.1,0.9,90
queue,625,1.40126248906286,3,pdisp,32,78,1484000,2598,458301,451879,0.3,0.9,10
queue,625,4.5067148487442,3,pdisp,32,78,1484000,6445,473205,451879,0.3,0.9,30
queue,625,3.45641663301692,3,pdisp,32,78,1484000,11636,468057,451879,0.3,0.9,50
queue,625,1.27826447905971,3,pdisp,32,78,1484000,16222,457730,451879,0.3,0.9,70
queue,625,4.31907545783513,3,pdisp,32,78,1484000,24082,472277,451879,0.3,0.9,90
queue,625,4.71130548836934,3,pdisp,32,78,1484000,2925,474221,451879,0.5,0.9,10
queue,625,6.00638578901935,3,pdisp,32,78,1484000,11120,480755,451879,0.5,0.9,30
queue,625,4.1176782626224,3,pdisp,32,78,1484000,18274,471285,451879,0.5,0.9,50
queue,625,5.24997012058702,3,pdisp,32,78,1484000,28184,476917,451879,0.5,0.9,70
queue,625,2.51143424231964,3,pdisp,32,78,1484000,18695,463520,451879,0.5,0.9,90
queue,625,4.62301227146662,3,pdisp,32,78,1484000,2552,473782,451879,0.7,0.9,10
queue,625,5.6229923851613,3,pdisp,32,78,1484000,6244,478802,451879,0.7,0.9,30
queue,625,4.63730312987362,3,pdisp,32,78,1484000,10691,473853,451879,0.7,0.9,50
queue,625,4.13761209038086,3,pdisp,32,78,1484000,14991,471383,451879,0.7,0.9,70
queue,625,3.06707538123931,3,pdisp,32,78,1484000,20830,466177,451879,0.7,0.9,90
queue,625,8.03841441822792,3,pdisp,32,78,1484000,2775,491378,451879,0.9,0.9,10
queue,625,3.13813585298777,3,pdisp,32,78,1484000,7897,466519,451879,0.9,0.9,30
queue,625,2.86475238926411,3,pdisp,32,78,1484000,11199,465206,451879,0.9,0.9,50
queue,625,2.22074600447482,3,pdisp,32,78,1484000,16384,462142,451879,0.9,0.9,70
queue,625,0.932839911078764,3,pdisp,32,78,1484000,24421,456134,451879,0.9,0.9,90
queue,625,5.87719925253495,4,pdisp,32,78,1800000,3617,489655,460877,0.1,0.1,10
queue,625,6.03340883929463,4,pdisp,32,78,1800000,9770,490469,460877,0.1,0.1,30
queue,625,3.72883975869387,4,pdisp,32,78,1800000,16006,478728,460877,0.1,0.1,50
queue,625,2.93872977964792,4,pdisp,32,78,1800000,23395,474831,460877,0.1,0.1,70
queue,625,3.88704443647344,4,pdisp,32,78,1800000,24154,479516,460877,0.1,0.1,90
queue,625,5.31701584771077,4,pdisp,32,78,1800000,3138,486758,460877,0.3,0.1,10
queue,625,4.59257817837048,4,pdisp,32,78,1800000,9095,483062,460877,0.3,0.1,30
queue,625,4.27770612266939,4,pdisp,32,78,1800000,14209,481473,460877,0.3,0.1,50
queue,625,4.42043833161894,4,pdisp,32,78,1800000,19828,482192,460877,0.3,0.1,70
queue,625,2.83866914589052,4,pdisp,32,78,1800000,23691,474342,460877,0.3,0.1,90
queue,625,4.8618063741023,4,pdisp,32,78,1800000,3832,484429,460877,0.5,0.1,10
queue,625,3.89385882598269,4,pdisp,32,78,1800000,8834,479550,460877,0.5,0.1,30
queue,625,2.71930935494765,4,pdisp,32,78,1800000,15513,473760,460877,0.5,0.1,50
queue,625,3.24682004354006,4,pdisp,32,78,1800000,21244,476343,460877,0.5,0.1,70
queue,625,4.24031499007864,4,pdisp,32,78,1800000,23486,481285,460877,0.5,0.1,90
queue,625,3.65195904219958,4,pdisp,32,78,1800000,3000,478346,460877,0.7,0.1,10
queue,625,4.43787841088165,4,pdisp,32,78,1800000,8260,482280,460877,0.7,0.1,30
queue,625,3.76924345779854,4,pdisp,32,78,1800000,14648,478929,460877,0.7,0.1,50
queue,625,3.36711843937132,4,pdisp,32,78,1800000,19190,476936,460877,0.7,0.1,70
queue,625,1.36499341901103,4,pdisp,32,78,1800000,24706,467255,460877,0.7,0.1,90
queue,625,6.00811278773579,4,pdisp,32,78,1800000,2988,490337,460877,0.9,0.1,10
queue,625,4.15288886670576,4,pdisp,32,78,1800000,8071,480846,460877,0.9,0.1,30
queue,625,3.77507004789565,4,pdisp,32,78,1800000,14256,478958,460877,0.9,0.1,50
queue,625,2.73203861365661,4,pdisp,32,78,1800000,17158,473822,460877,0.9,0.1,70
queue,625,4.55760688362654,4,pdisp,32,78,1800000,25486,482885,460877,0.9,0.1,90
queue,625,4.45016191830693,4,pdisp,32,78,1800000,3815,482342,460877,0.1,0.3,10
queue,625,4.13494579370824,4,pdisp,32,78,1800000,7218,480756,460877,0.1,0.3,30
queue,625,3.28072863108854,4,pdisp,32,78,1800000,12543,476510,460877,0.1,0.3,50
queue,625,4.69162303231837,4,pdisp,32,78,1800000,17981,483564,460877,0.1,0.3,70
queue,625,3.4941913544572,4,pdisp,32,78,1800000,21429,477564,460877,0.1,0.3,90
queue,625,5.15743745614161,4,pdisp,32,78,1800000,3828,485939,460877,0.3,0.3,10
queue,625,5.06111905340656,4,pdisp,32,78,1800000,7195,485446,460877,0.3,0.3,30
queue,625,3.7463320906822,4,pdisp,32,78,1800000,12026,478815,460877,0.3,0.3,50
queue,625,3.54024345321814,4,pdisp,32,78,1800000,18109,477792,460877,0.3,0.3,70
queue,625,3.02409894602619,4,pdisp,32,78,1800000,19424,475249,460877,0.3,0.3,90
queue,625,6.80372803691638,4,pdisp,32,78,1800000,3482,494523,460877,0.5,0.3,10
queue,625,4.3305607393215,4,pdisp,32,78,1800000,7127,481739,460877,0.5,0.3,30
queue,625,4.93990639960233,4,pdisp,32,78,1800000,13080,484827,460877,0.5,0.3,50
queue,625,1.77345171974305,4,pdisp,32,78,1800000,18002,469198,460877,0.5,0.3,70
queue,625,3.09627988048856,4,pdisp,32,78,1800000,21015,475603,460877,0.5,0.3,90
queue,625,5.980117954022,4,pdisp,32,78,1800000,2991,490191,460877,0.7,0.3,10
queue,625,4.64015327858507,4,pdisp,32,78,1800000,5860,483303,460877,0.7,0.3,30
queue,625,4.78515160968435,4,pdisp,32,78,1800000,13625,484039,460877,0.7,0.3,50
queue,625,2.90744462561989,4,pdisp,32,78,1800000,17380,474678,460877,0.7,0.3,70
queue,625,3.17811787691306,4,pdisp,32,78,1800000,23629,476005,460877,0.7,0.3,90
queue,625,6.3134357181335,4,pdisp,32,78,1800000,2222,491935,460877,0.9,0.3,10
queue,625,2.65622986864589,4,pdisp,32,78,1800000,6850,473453,460877,0.9,0.3,30
queue,625,4.90008749050811,4,pdisp,32,78,1800000,14059,484624,460877,0.9,0.3,50
queue,625,3.55074040900377,4,pdisp,32,78,1800000,18520,477844,460877,0.9,0.3,70
queue,625,2.12868522258394,4,pdisp,32,78,1800000,22867,470901,460877,0.9,0.3,90
queue,625,5.92561445335543,4,pdisp,32,78,1800000,2764,489907,460877,0.1,0.5,10
queue,625,4.27094605962541,4,pdisp,32,78,1800000,9562,481439,460877,0.1,0.5,30
queue,625,3.57354322669194,4,pdisp,32,78,1800000,16104,477957,460877,0.1,0.5,50
queue,625,3.2717969382915,4,pdisp,32,78,1800000,26161,476466,460877,0.1,0.5,70
queue,625,3.28641157683123,4,pdisp,32,78,1800000,19786,476538,460877,0.1,0.5,90
queue,625,5.43746332415497,4,pdisp,32,78,1800000,1895,487378,460877,0.3,0.5,10
queue,625,4.30294850498338,4,pdisp,32,78,1800000,7560,481600,460877,0.3,0.5,30
queue,625,5.18143775896902,4,pdisp,32,78,1800000,11415,486062,460877,0.3,0.5,50
queue,625,4.30573031514865,4,pdisp,32,78,1800000,16359,481614,460877,0.3,0.5,70
queue,625,2.68130707913213,4,pdisp,32,78,1800000,19394,473575,460877,0.3,0.5,90
queue,625,4.5913931304031,4,pdisp,32,78,1800000,2180,483056,460877,0.5,0.5,10
queue,625,4.7764956249548,4,pdisp,32,78,1800000,7677,483995,460877,0.5,0.5,30
queue,625,3.78029328745846,4,pdisp,32,78,1800000,12682,478984,460877,0.5,0.5,50
queue,625,3.36630798520544,4,pdisp,32,78,1800000,17308,476932,460877,0.5,0.5,70
queue,625,4.1285644153402,4,pdisp,32,78,1800000,25535,480724,460877,0.5,0.5,90
queue,625,2.91542118778135,4,pdisp,32,78,1800000,4507,474717,460877,0.7,0.5,10
queue,625,3.41268460750145,4,pdisp,32,78,1800000,9292,477161,460877,0.7,0.5,30
queue,625,3.75999983294458,4,pdisp,32,78,1800000,14541,478883,460877,0.7,0.5,50
queue,625,3.9633504689548,4,pdisp,32,78,1800000,18918,479897,460877,0.7,0.5,70
queue,625,3.81222307327875,4,pdisp,32,78,1800000,24833,479143,460877,0.7,0.5,90
queue,625,6.0079210990015,4,pdisp,32,78,1800000,3231,490336,460877,0.9,0.5,10
queue,625,2.68089608149114,4,pdisp,32,78,1800000,8032,473573,460877,0.9,0.5,30
queue,625,4.47115544058634,4,pdisp,32,78,1800000,12094,482448,460877,0.9,0.5,50
queue,625,4.34068785155358,4,pdisp,32,78,1800000,19714,481790,460877,0.9,0.5,70
queue,625,3.23788208667245,4,pdisp,32,78,1800000,24052,476299,460877,0.9,0.5,90
queue,625,5.10627433458862,4,pdisp,32,78,1800000,3348,485677,460877,0.1,0.7,10
queue,625,2.77369337060281,4,pdisp,32,78,1800000,9196,474025,460877,0.1,0.7,30
queue,625,3.48024586644886,4,pdisp,32,78,1800000,13582,477495,460877,0.1,0.7,50
queue,625,3.50772876969878,4,pdisp,32,78,1800000,17812,477631,460877,0.1,0.7,70
queue,625,3.87220977719933,4,pdisp,32,78,1800000,22114,479442,460877,0.1,0.7,90
queue,625,4.06610173372384,4,pdisp,32,78,1800000,3610,480411,460877,0.3,0.7,10
queue,625,4.68019011139469,4,pdisp,32,78,1800000,9579,483506,460877,0.3,0.7,30
queue,625,3.87682104011763,4,pdisp,32,78,1800000,12092,479465,460877,0.3,0.7,50
queue,625,3.97935734420608,4,pdisp,32,78,1800000,16811,479977,460877,0.3,0.7,70
queue,625,3.72280644581762,4,pdisp,32,78,1800000,25586,478698,460877,0.3,0.7,90
queue,625,3.51035499242114,4,pdisp,32,78,1800000,2484,477644,460877,0.5,0.7,10
queue,625,2.82350907082072,4,pdisp,32,78,1800000,8331,474268,460877,0.5,0.7,30
queue,625,3.2069927984425,4,pdisp,32,78,1800000,14188,476147,460877,0.5,0.7,50
queue,625,4.39505957715158,4,pdisp,32,78,1800000,17669,482064,460877,0.5,0.7,70
queue,625,2.68233455804722,4,pdisp,32,78,1800000,23710,473580,460877,0.5,0.7,90
queue,625,5.66508512876776,4,pdisp,32,78,1800000,2692,488554,460877,0.7,0.7,10
queue,625,3.12703624141888,4,pdisp,32,78,1800000,9729,475754,460877,0.7,0.7,30
queue,625,2.8181814347949,4,pdisp,32,78,1800000,14596,474242,460877,0.7,0.7,50
queue,625,2.83375288308687,4,pdisp,32,78,1800000,17723,474318,460877,0.7,0.7,70
queue,625,3.94493596356853,4,pdisp,32,78,1800000,24645,479805,460877,0.7,0.7,90
queue,625,5.7414868595971,4,pdisp,32,78,1800000,3377,488950,460877,0.9,0.7,10
queue,625,5.4091274793117,4,pdisp,32,78,1800000,7761,487232,460877,0.9,0.7,30
queue,625,3.44627477599214,4,pdisp,32,78,1800000,13485,477327,460877,0.9,0.7,50
queue,625,4.4735314844754,4,pdisp,32,78,1800000,15541,482460,460877,0.9,0.7,70
queue,625,2.84501858242353,4,pdisp,32,78,1800000,24714,474373,460877,0.9,0.7,90
queue,625,3.00450591704146,4,pdisp,32,78,1800000,4771,475153,460877,0.1,0.9,10
queue,625,2.43222416516007,4,pdisp,32,78,1800000,10906,472366,460877,0.1,0.9,30
queue,625,5.24985968713829,4,pdisp,32,78,1800000,20083,486413,460877,0.1,0.9,50
queue,625,3.46124117879938,4,pdisp,32,78,1800000,18774,477401,460877,0.1,0.9,70
queue,625,2.70637137241739,4,pdisp,32,78,1800000,27198,473697,460877,0.1,0.9,90
queue,625,6.84629984092944,4,pdisp,32,78,1800000,2228,494749,460877,0.3,0.9,10
queue,625,3.4723618511444,4,pdisp,32,78,1800000,6683,477456,460877,0.3,0.9,30
queue,625,4.40378504401503,4,pdisp,32,78,1800000,13319,482108,460877,0.3,0.9,50
queue,625,2.48218396641614,4,pdisp,32,78,1800000,16927,472608,460877,0.3,0.9,70
queue,625,4.24011602297188,4,pdisp,32,78,1800000,22609,481284,460877,0.3,0.9,90
queue,625,3.81162082063697,4,pdisp,32,78,1800000,2630,479140,460877,0.5,0.9,10
queue,625,3.45679219236708,4,pdisp,32,78,1800000,9555,477379,460877,0.5,0.9,30
queue,625,2.63875040137905,4,pdisp,32,78,1800000,11750,473368,460877,0.5,0.9,50
queue,625,2.72259464388234,4,pdisp,32,78,1800000,16977,473776,460877,0.5,0.9,70
queue,625,2.13845265294682,4,pdisp,32,78,1800000,23847,470948,460877,0.5,0.9,90
queue,625,5.08751372067688,4,pdisp,32,78,1800000,2495,485581,460877,0.7,0.9,10
queue,625,1.83747103326063,4,pdisp,32,78,1800000,8411,469504,460877,0.7,0.9,30
queue,625,2.98143314247221,4,pdisp,32,78,1800000,24243,475040,460877,0.7,0.9,50
queue,625,2.53518446068117,4,pdisp,32,78,1800000,15148,472865,460877,0.7,0.9,70
queue,625,3.61367419837877,4,pdisp,32,78,1800000,18443,478156,460877,0.7,0.9,90
queue,625,6.30505538828724,4,pdisp,32,78,1800000,2999,491891,460877,0.9,0.9,10
queue,625,3.45578100189788,4,pdisp,32,78,1800000,6608,477374,460877,0.9,0.9,30
queue,625,2.45721046293337,4,pdisp,32,78,1800000,11863,472487,460877,0.9,0.9,50
queue,625,4.3281775777567,4,pdisp,32,78,1800000,14023,481727,460877,0.9,0.9,70
queue,625,3.96475128359005,4,pdisp,32,78,1800000,19364,479904,460877,0.9,0.9,90
queue,625,6.23299841501756,5,pdisp,32,78,1800000,3027,500321,469136,0.1,0.1,10
queue,625,4.40272077792404,5,pdisp,32,78,1800000,7880,490742,469136,0.1,0.1,30
queue,625,3.64403402905862,5,pdisp,32,78,1800000,11648,486878,469136,0.1,0.1,50
queue,625,1.92948495503443,5,pdisp,32,78,1800000,18023,478366,469136,0.1,0.1,70
queue,625,2.46429752031752,5,pdisp,32,78,1800000,25419,480989,469136,0.1,0.1,90
queue,625,6.46742760305039,5,pdisp,32,78,1800000,3186,501575,469136,0.3,0.1,10
queue,625,3.96062913141296,5,pdisp,32,78,1800000,9493,488483,469136,0.3,0.1,30
queue,625,2.75785018271665,5,pdisp,32,78,1800000,16709,482441,469136,0.3,0.1,50
queue,625,2.61533830840608,5,pdisp,32,78,1800000,18355,481735,469136,0.3,0.1,70
queue,625,1.44532956875399,5,pdisp,32,78,1800000,25048,476016,469136,0.3,0.1,90
queue,625,8.30794127936862,5,pdisp,32,78,1800000,3148,511643,469136,0.5,0.1,10
queue,625,4.47863303551794,5,pdisp,32,78,1800000,7889,491132,469136,0.5,0.1,30
queue,625,1.33423067216286,5,pdisp,32,78,1800000,13635,475480,469136,0.5,0.1,50
queue,625,2.66968738848641,5,pdisp,32,78,1800000,17817,482004,469136,0.5,0.1,70
queue,625,1.14170357851794,5,pdisp,32,78,1800000,21594,474554,469136,0.5,0.1,90
queue,625,7.33573650683916,5,pdisp,32,78,1800000,3231,506275,469136,0.7,0.1,10
queue,625,2.71308264502228,5,pdisp,32,78,1800000,7516,482219,469136,0.7,0.1,30
queue,625,1.88764477311036,5,pdisp,32,78,1800000,14020,478162,469136,0.7,0.1,50
queue,625,2.59046701494149,5,pdisp,32,78,1800000,18050,481612,469136,0.7,0.1,70
queue,625,2.67312005078617,5,pdisp,32,78,1800000,23134,482021,469136,0.7,0.1,90
queue,625,7.5759814496317,5,pdisp,32,78,1800000,3187,507591,469136,0.9,0.1,10
queue,625,3.38686359873307,5,pdisp,32,78,1800000,8453,485582,469136,0.9,0.1,30
queue,625,1.86999556555861,5,pdisp,32,78,1800000,12387,478076,469136,0.9,0.1,50
queue,625,2.45659121199457,5,pdisp,32,78,1800000,18183,480951,469136,0.9,0.1,70
queue,625,2.23359605213252,5,pdisp,32,78,1800000,23399,479854,469136,0.9,0.1,90
queue,625,3.19328285986079,5,pdisp,32,78,1800000,3226,484611,469136,0.1,0.3,10
queue,625,2.60684709970873,5,pdisp,32,78,1800000,9449,481693,469136,0.1,0.3,30
queue,625,3.47730728319038,5,pdisp,32,78,1800000,12575,486037,469136,0.1,0.3,50
queue,625,2.37661713386758,5,pdisp,32,78,1800000,18924,480557,469136,0.1,0.3,70
queue,625,1.92046362074084,5,pdisp,32,78,1800000,23046,478322,469136,0.1,0.3,90
queue,625,6.28844006495984,5,pdisp,32,78,1800000,2966,500617,469136,0.3,0.3,10
queue,625,1.80776226366914,5,pdisp,32,78,1800000,7354,477773,469136,0.3,0.3,30
queue,625,2.8498771997399,5,pdisp,32,78,1800000,13845,482898,469136,0.3,0.3,50
queue,625,2.77498000107766,5,pdisp,32,78,1800000,17820,482526,469136,0.3,0.3,70
queue,625,1.89585154390822,5,pdisp,32,78,1800000,21802,478202,469136,0.3,0.3,90
queue,625,2.26088985557972,5,pdisp,32,78,1800000,3397,479988,469136,0.5,0.3,10
queue,625,4.26714172314084,5,pdisp,32,78,1800000,7568,490047,469136,0.5,0.3,30
queue,625,1.42772796897029,5,pdisp,32,78,1800000,12638,475931,469136,0.5,0.3,50
queue,625,3.14331665844277,5,pdisp,32,78,1800000,19581,484361,469136,0.5,0.3,70
queue,625,3.0061446092012,5,pdisp,32,78,1800000,20758,483676,469136,0.5,0.3,90
queue,625,6.05217098754801,5,pdisp,32,78,1800000,3018,499358,469136,0.7,0.3,10
queue,625,5.10696139033626,5,pdisp,32,78,1800000,8847,494384,469136,0.7,0.3,30
queue,625,2.03024696256511,5,pdisp,32,78,1800000,13716,478858,469136,0.7,0.3,50
queue,625,1.42876353123109,5,pdisp,32,78,1800000,19113,475936,469136,0.7,0.3,70
queue,625,3.0209819121447,5,pdisp,32,78,1800000,21369,483750,469136,0.7,0.3,90
queue,625,4.38927758405292,5,pdisp,32,78,1800000,3142,490673,469136,0.9,0.3,10
queue,625,0.738007380073802,5,pdisp,32,78,1800000,7929,472624,469136,0.9,0.3,30
queue,625,1.34336016688957,5,pdisp,32,78,1800000,12152,475524,469136,0.9,0.3,50
queue,625,4.16329599032513,5,pdisp,32,78,1800000,16262,489516,469136,0.9,0.3,70
queue,625,2.77780080407842,5,pdisp,32,78,1800000,25303,482540,469136,0.9,0.3,90
queue,625,5.80354991566943,5,pdisp,32,78,1800000,2217,498040,469136,0.1,0.5,10
queue,625,5.03492851344813,5,pdisp,32,78,1800000,7022,494009,469136,0.1,0.5,30
queue,625,3.4808817932127,5,pdisp,32,78,1800000,12706,486055,469136,0.1,0.5,50
queue,625,2.34979445282822,5,pdisp,32,78,1800000,15635,480425,469136,0.1,0.5,70
queue,625,2.73526990912841,5,pdisp,32,78,1800000,19840,482329,469136,0.1,0.5,90
queue,625,4.495745287244,5,pdisp,32,78,1800000,4099,491220,469136,0.3,0.5,10
queue,625,4.51226834654644,5,pdisp,32,78,1800000,7840,491305,469136,0.3,0.5,30
queue,625,4.39746084794637,5,pdisp,32,78,1800000,12246,490715,469136,0.3,0.5,50
queue,625,3.6355233292594,5,pdisp,32,78,1800000,15034,486835,469136,0.3,0.5,70
queue,625,3.00113098081054,5,pdisp,32,78,1800000,29115,483651,469136,0.3,0.5,90
queue,625,6.97818289251659,5,pdisp,32,78,1800000,2355,504329,469136,0.5,0.5,10
queue,625,2.34491601807657,5,pdisp,32,78,1800000,7696,480401,469136,0.5,0.5,30
queue,625,4.14312656181998,5,pdisp,32,78,1800000,10220,489413,469136,0.5,0.5,50
queue,625,2.76429976392462,5,pdisp,32,78,1800000,14438,482473,469136,0.5,0.5,70
queue,625,3.07588053484951,5,pdisp,32,78,1800000,17803,484024,469136,0.5,0.5,90
queue,625,6.30453582263337,5,pdisp,32,78,1800000,2071,500703,469136,0.7,0.5,10
queue,625,1.40597613413307,5,pdisp,32,78,1800000,6385,475826,469136,0.7,0.5,30
queue,625,2.63918663990885,5,pdisp,32,78,1800000,11259,481853,469136,0.7,0.5,50
queue,625,3.52375527226587,5,pdisp,32,78,1800000,13372,486271,469136,0.7,0.5,70
queue,625,2.08095911969376,5,pdisp,32,78,1800000,20777,479106,469136,0.7,0.5,90
queue,625,4.94661128558404,5,pdisp,32,78,1800000,3072,493550,469136,0.9,0.5,10
queue,625,3.20766356567076,5,pdisp,32,78,1800000,6710,484683,469136,0.9,0.5,30
queue,625,3.71107740493456,5,pdisp,32,78,1800000,12766,487217,469136,0.9,0.5,50
queue,625,2.47970648457069,5,pdisp,32,78,1800000,19544,481065,469136,0.9,0.5,70
queue,625,3.35661166388562,5,pdisp,32,78,1800000,24969,485430,469136,0.9,0.5,90
queue,625,3.92148831417781,5,pdisp,32,78,1800000,2988,488284,469136,0.1,0.7,10
queue,625,6.57341320418048,5,pdisp,32,78,1800000,8563,502144,469136,0.1,0.7,30
queue,625,2.21056778553428,5,pdisp,32,78,1800000,13514,479741,469136,0.1,0.7,50
queue,625,2.89894068410529,5,pdisp,32,78,1800000,18321,483142,469136,0.1,0.7,70
queue,625,2.87521945079333,5,pdisp,32,78,1800000,22515,483024,469136,0.1,0.7,90
queue,625,6.9892483777402,5,pdisp,32,78,1800000,4247,504389,469136,0.3,0.7,10
queue,625,3.18189510353851,5,pdisp,32,78,1800000,7871,484554,469136,0.3,0.7,30
queue,625,2.21953583375887,5,pdisp,32,78,1800000,13660,479785,469136,0.3,0.7,50
queue,625,2.16611090604621,5,pdisp,32,78,1800000,20146,479523,469136,0.3,0.7,70
queue,625,1.34045551092511,5,pdisp,32,78,1800000,24860,475510,469136,0.3,0.7,90
queue,625,3.63097047730951,5,pdisp,32,78,1800000,2704,486812,469136,0.5,0.7,10
queue,625,3.31339020182889,5,pdisp,32,78,1800000,8846,485213,469136,0.5,0.7,30
queue,625,2.85892952170339,5,pdisp,32,78,1800000,12818,482943,469136,0.5,0.7,50
queue,625,1.4384967530353,5,pdisp,32,78,1800000,20356,475983,469136,0.5,0.7,70
queue,625,4.21573591624063,5,pdisp,32,78,1800000,26101,489784,469136,0.5,0.7,90
