instance_id_x,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message,instance_id_y,gurobi_best_value,gurobi_best_bound,gurobi_gap,gurobi_time,post_repair_gap,post_ls_gap,post_repair_beats_gurobi,post_ls_beats_gurobi
inst_2_first_instance_set_large_3000_600_60,2,relaxed,3000,600,60,499.5529999732971,15.625,0.0199999809265136,210.84799981117249,726.0950000286102,2685510.4847346745,2681429.0,2686193.0,1839559.0,169,0.0563333333333333,0,6,0,7,846634.0,6,6,4,success,,2,1543856,1452255.467,0.059332303,7200,0.8496697454677237,0.2666910483732406,False,False
inst_2_first_instance_set_large_3000_600_80,2,multi_p_median,3000,600,80,464.7269999980927,15.055999994277954,0.0299999713897705,67.21800017356873,547.0629999637604,1361062.633108633,1361544.0,1365705.0,1322482.0,231,0.077,4,2,0,3,43223.0,2,2,0,success,,2,2461567,1263001.559,0.486911565,7200,0.08131695504898431,0.04709451114778879,True,True
inst_2_first_instance_set_large_3000_600_80,2,multi_p_median_benders,3000,600,80,334.95500016212463,14.126999855041504,0.0250000953674316,66.80800008773804,415.9539999961853,1361062.633108633,1361544.0,1365705.0,1322482.0,231,0.077,4,2,0,3,43223.0,2,2,0,success,,2,2461567,1263001.559,0.486911565,7200,0.08131695504898431,0.04709451114778879,True,True
inst_2_first_instance_set_large_3000_600_80,2,multi_pdp,3000,600,80,481.7060000896454,14.785000085830688,0.0449998378753662,166.98600006103516,663.5750000476837,1661597.2892862763,1661536.0,1674061.0,1475028.0,218,0.0726666666666666,10,5,0,4,199033.0,3,3,2,success,,2,2461567,1263001.559,0.486911565,7200,0.3254623385623233,0.16787504297926217,True,True
inst_2_first_instance_set_large_3000_600_80,2,pdisp,3000,600,80,0.0130000114440917,13.301000118255615,0.0350000858306884,182.22399997711184,195.625,1986156.476204924,1984304.0,1987315.0,1548079.0,230,0.0766666666666666,4,8,0,4,439236.0,3,3,2,success,,2,2461567,1263001.559,0.486911565,7200,0.5734857853805707,0.22571424316032862,False,True
inst_2_first_instance_set_large_3000_600_80,2,relaxed,3000,600,80,500.0520000457764,15.711999893188477,0.0520000457763671,398.9650001525879,914.8250000476836,2277034.050193625,2280848.0,2287069.0,1514754.0,230,0.0766666666666666,5,6,0,10,772315.0,9,8,7,success,,2,2461567,1263001.559,0.486911565,7200,0.8108204092881885,0.19932868586427463,False,True
inst_3_first_instance_set_large_3000_600_40,3,multi_p_median,3000,600,40,492.6559998989105,15.786999940872192,0.0139999389648437,36.08300018310547,544.5819997787476,1893682.5898213205,1893918.0,1893918.0,1846828.0,101,0.0336666666666666,0,0,0,3,47090.0,2,2,1,success,,3,1826270,1790013.747,0.019852625,7200,0.05804662292350542,0.031739562388958587,False,False
inst_3_first_instance_set_large_3000_600_40,3,multi_p_median_benders,3000,600,40,230.88499999046329,14.040000200271606,0.0810000896453857,23.003000020980835,268.0700001716614,1902397.0659455908,1900365.0,1900365.0,1855756.0,101,0.0336666666666666,0,0,0,3,44609.0,2,1,1,success,,3,1826270,1790013.747,0.019852625,7200,0.06164827124090239,0.03672723358140781,False,False
inst_3_first_instance_set_large_3000_600_40,3,multi_pdp,3000,600,40,480.7259998321533,14.230000019073486,0.0140001773834228,84.52499985694885,579.5239999294281,2220877.88664879,2220414.0,2220414.0,1989255.0,107,0.0356666666666666,0,0,0,4,231159.0,3,3,2,success,,3,1826270,1790013.747,0.019852625,7200,0.2404452221226433,0.1113071077436815,False,False
inst_3_first_instance_set_large_3000_600_40,3,pdisp,3000,600,40,0.0139999389648437,12.355000019073486,0.0109999179840087,176.7960000038147,189.22699999809265,3236959.590300903,3240888.0,3241115.0,2047315.0,112,0.0373333333333333,0,1,0,6,1193800.0,5,5,2,success,,3,1826270,1790013.747,0.019852625,7200,0.8106648652458646,0.14374261283257062,False,False
