instance_id_x,instance_number,method,B,S,P,init_time,phase2_time,repair_time,ls_time,total_time,phase2_obj,split_resolved_obj,post_repair_obj,post_ls_obj,num_split_bus,prop_split_bus,activity_violations_initial,risk_violations_initial,remaining_violations,ls_iterations,total_ls_improvement,successful_moves_simple,successful_moves_interchange,successful_moves_deactivate,status,error_message,instance_id_y,gurobi_best_value,gurobi_best_bound,gurobi_gap,gurobi_time,post_repair_gap,post_ls_gap,post_repair_beats_gurobi,post_ls_beats_gurobi
inst_2_first_instance_set_medium_2000_400_40,2,pdisp,2000,400,40,0.0030000209808349,5.057999849319458,0.0280001163482666,59.598999977111816,64.71300005912781,2010368.227446508,2003693.0,2015294.0,1333609.0,113,0.0565,5,1,0,7,681685.0,5,6,5,success,,2,1246730.0,1194829.7986030772,0.0416290627456809,3600.0,0.6866787239121086,0.11614976589902183,False,False
inst_2_first_instance_set_medium_2000_400_40,2,relaxed,2000,400,40,307.5260000228882,6.131999969482422,0.0209999084472656,64.05800008773804,377.7579998970032,1841980.5918720632,1839925.0,1840908.0,1424533.0,111,0.0555,1,1,0,5,416375.0,3,4,3,success,,2,1246730.0,1194829.7986030772,0.0416290627456809,3600.0,0.5407282293698051,0.19224763365081615,False,False
inst_2_first_instance_set_medium_2000_400_50,2,multi_p_median,2000,400,50,205.23300004005432,6.470999956130981,0.0220000743865966,14.942999839782717,226.69900012016296,1163100.0120134065,1161508.0,1169720.0,1133956.0,132,0.066,6,0,0,3,35764.0,2,1,1,success,,2,1141544.0,1072934.175878059,0.0601026540562092,3600.0,0.09020667464780338,0.05687378172291192,False,True
inst_2_first_instance_set_medium_2000_400_50,2,multi_p_median_benders,2000,400,50,129.80099987983704,6.0299999713897705,0.0230000019073486,15.072999954223633,150.97399997711182,1163100.0120134065,1161508.0,1169720.0,1133956.0,132,0.066,6,0,0,3,35764.0,2,1,1,success,,2,1141544.0,1072934.175878059,0.0601026540562092,3600.0,0.09020667464780338,0.05687378172291192,False,True
inst_2_first_instance_set_medium_2000_400_50,2,multi_pdp,2000,400,50,300.2939999103546,6.0970001220703125,0.0149998664855957,19.14299988746643,325.5829999446869,1364405.3159860987,1364001.0,1365320.0,1247307.0,134,0.067,3,1,0,4,118013.0,3,2,1,success,,2,1141544.0,1072934.175878059,0.0601026540562092,3600.0,0.27251049569994434,0.16251959164152763,False,False
inst_2_first_instance_set_medium_2000_400_50,2,pdisp,2000,400,50,0.0030000209808349,5.817999839782715,0.0340001583099365,46.2279999256134,52.12100005149841,1706757.5897681424,1707721.0,1712630.0,1222645.0,138,0.069,6,0,0,6,489985.0,5,5,2,success,,2,1141544.0,1072934.175878059,0.0601026540562092,3600.0,0.5962116209024959,0.1395340250015077,False,False
inst_2_first_instance_set_medium_2000_400_50,2,relaxed,2000,400,50,306.77999997138977,6.699999809265137,0.0230000019073486,65.3529999256134,378.8889999389648,1916095.758033945,1911967.0,1921945.0,1359602.0,139,0.0695,8,3,0,5,562343.0,4,4,1,success,,2,1141544.0,1072934.175878059,0.0601026540562092,3600.0,0.791298145971662,0.26718118461213175,False,False
inst_3_first_instance_set_medium_2000_400_30,3,multi_p_median,2000,400,30,178.36099982261658,6.718000173568726,0.0059998035430908,4.7220001220703125,189.8309998512268,1430126.1154178872,1427808.0,1427808.0,1405766.0,77,0.0385,0,0,0,2,22042.0,1,1,0,success,,3,1454508.0,1372961.3608637669,0.0560647580736806,3600.0,0.03994769313954155,0.023893344759239876,True,True
inst_3_first_instance_set_medium_2000_400_30,3,multi_p_median_benders,2000,400,30,65.93999981880188,5.367000102996826,0.0109999179840087,4.433000087738037,75.77600002288818,1430126.1154178872,1427808.0,1427808.0,1405766.0,77,0.0385,0,0,0,2,22042.0,1,1,0,success,,3,1454508.0,1372961.3608637669,0.0560647580736806,3600.0,0.03994769313954155,0.023893344759239876,True,True
inst_3_first_instance_set_medium_2000_400_30,3,multi_pdp,2000,400,30,300.3090000152588,6.624000072479248,0.0190000534057617,18.20900011062622,325.1890001296997,1780053.2651264411,1777576.0,1780694.0,1496208.0,83,0.0415,0,2,0,5,284486.0,4,4,2,success,,3,1454508.0,1372961.3608637669,0.0560647580736806,3600.0,0.2969731346843713,0.0897670121311319,False,False
