Alloc,B,BeatGurobi,BestBound,Diff%,Gap%,ID,Loc,P,S,TimeOptim,TotalTimeGRASP,ValueGRASP,ValueOptim,alpha_a,alpha_l,iters
queue,625,false,462154.445,0.061065506634389616,0.06535203420234634,1,pdisp,32,78,1800,4171,494469,464274,0.1,0.3,25
queue,625,false,462154.445,0.05795054724308794,0.06225129556808173,1,pdisp,32,78,1800,7777,492834,464274,0.1,0.3,50
queue,625,false,462154.445,0.06321201286516197,0.06748874096553281,1,pdisp,32,78,1800,11036,495602,464274,0.1,0.3,75
queue,625,false,462154.445,0.05063042651431189,0.054964593463849125,1,pdisp,32,78,1800,15128,489034,464274,0.1,0.3,100
queue,625,false,462154.445,0.06830473338938936,0.07255821163891625,1,pdisp,32,78,1800,4364,498311,464274,0.3,0.3,25
queue,625,false,462154.445,0.06619279783742035,0.07045591772864773,1,pdisp,32,78,1800,7667,497184,464274,0.3,0.3,50
queue,625,false,462154.445,0.07414808078874317,0.07837488234261829,1,pdisp,32,78,1800,10691,501456,464274,0.3,0.3,75
queue,625,false,462154.445,0.06341988896778775,0.06769566804918983,1,pdisp,32,78,1800,15081,495712,464274,0.3,0.3,100
queue,625,false,462154.445,0.07687994591800215,0.08109427565912433,1,pdisp,32,78,1800,4272,502940,464274,0.5,0.3,25
queue,625,false,462154.445,0.08194899518900887,0.08614018314590965,1,pdisp,32,78,1800,8125,505717,464274,0.5,0.3,50
queue,625,false,462154.445,0.07887260231574436,0.08307783496154975,1,pdisp,32,78,1800,10660,504028,464274,0.5,0.3,75
queue,625,false,462154.445,0.06981860146417108,0.07406516843577321,1,pdisp,32,78,1800,14688,499122,464274,0.5,0.3,100
queue,625,false,462154.445,0.05989624463910386,0.06418811025120784,1,pdisp,32,78,1800,3841,493854,464274,0.7,0.3,25
queue,625,false,462154.445,0.06631674208144796,0.07057929612870788,1,pdisp,32,78,1800,7399,497250,464274,0.7,0.3,50
queue,625,false,462154.445,0.07313148574782494,0.07736292837378668,1,pdisp,32,78,1800,11904,500906,464274,0.7,0.3,75
queue,625,false,462154.445,0.06779963898554536,0.07205542314789343,1,pdisp,32,78,1800,13746,498041,464274,0.7,0.3,100
queue,625,false,462154.445,0.09060210095802589,0.09475378479968816,1,pdisp,32,78,1800,3578,510529,464274,0.1,0.5,25
queue,625,false,462154.445,0.06250075723003234,0.06678073243327287,1,pdisp,32,78,1800,6955,495226,464274,0.1,0.5,50
queue,625,false,462154.445,0.07375834172909455,0.07798692256281857,1,pdisp,32,78,1800,11646,501245,464274,0.1,0.5,75
queue,625,false,462154.445,0.058212349205125656,0.06251190232285468,1,pdisp,32,78,1800,14047,492971,464274,0.1,0.5,100
queue,625,false,462154.445,0.08194354912064922,0.08613476194054345,1,pdisp,32,78,1800,4182,505714,464274,0.3,0.5,25
queue,625,false,462154.445,0.058953013931031965,0.0632491856842583,1,pdisp,32,78,1800,7482,493359,464274,0.3,0.5,50
queue,625,false,462154.445,0.051541969013532064,0.055871974488461776,1,pdisp,32,78,1800,12404,489504,464274,0.3,0.5,75
queue,625,false,462154.445,0.07321289549855275,0.07744396646371891,1,pdisp,32,78,1800,14389,500950,464274,0.3,0.5,100
queue,625,false,462154.445,0.07142414272428173,0.07566337990139703,1,pdisp,32,78,1800,4273,499985,464274,0.5,0.5,25
queue,625,false,462154.445,0.07008875010765783,0.07433408376680212,1,pdisp,32,78,1800,7411,499267,464274,0.5,0.5,50
queue,625,false,462154.445,0.07249636908840645,0.0767307112191672,1,pdisp,32,78,1800,10824,500563,464274,0.5,0.5,75
queue,625,false,462154.445,0.08055451034755916,0.08475206456084759,1,pdisp,32,78,1800,13816,504950,464274,0.5,0.5,100
queue,625,false,462154.445,0.07656781430872964,0.08078356902758715,1,pdisp,32,78,1800,4408,502770,464274,0.7,0.5,25
queue,625,false,462154.445,0.06295865726949067,0.06723654201684064,1,pdisp,32,78,1800,7574,495468,464274,0.7,0.5,50
queue,625,false,462154.445,0.07991311895806166,0.08411360132224066,1,pdisp,32,78,1800,9691,504598,464274,0.7,0.5,75
queue,625,false,462154.445,0.06061335691205125,0.064901948683915,1,pdisp,32,78,1800,13852,494231,464274,0.7,0.5,100
queue,625,false,462154.445,0.06222239278983758,0.0665036388131995,1,pdisp,32,78,1800,4538,495079,464274,0.1,0.7,25
queue,625,false,462154.445,0.06392785207497868,0.06820131214703788,1,pdisp,32,78,1800,7906,495981,464274,0.1,0.7,50
queue,625,false,462154.445,0.06250454336184545,0.06678450128021839,1,pdisp,32,78,1800,12057,495228,464274,0.1,0.7,75
queue,625,false,462154.445,0.0558969582846987,0.06020708188107254,1,pdisp,32,78,1800,15144,491762,464274,0.1,0.7,100
queue,625,false,462154.445,0.07005894830456023,0.07430441801819124,1,pdisp,32,78,1800,4083,499251,464274,0.3,0.7,25
queue,625,false,462154.445,0.053301904105510854,0.05762387493016103,1,pdisp,32,78,1800,8056,490414,464274,0.3,0.7,50
queue,625,false,462154.445,0.05974012297173594,0.06403270132773829,1,pdisp,32,78,1800,10815,493772,464274,0.3,0.7,75
queue,625,false,462154.445,0.0685738933303909,0.07282614278119387,1,pdisp,32,78,1800,15401,498455,464274,0.3,0.7,100
queue,625,false,462154.445,0.07647964481363458,0.08069580205362008,1,pdisp,32,78,1800,4213,502722,464274,0.5,0.7,25
queue,625,false,462154.445,0.06312694604253395,0.06740406249936938,1,pdisp,32,78,1800,7883,495557,464274,0.5,0.7,50
queue,625,false,462154.445,0.0586362742374689,0.06293389200576649,1,pdisp,32,78,1800,11064,493193,464274,0.5,0.7,75
queue,625,false,462154.445,0.0622508048976558,0.06653192121092155,1,pdisp,32,78,1800,15919,495094,464274,0.5,0.7,100
queue,625,false,462154.445,0.05172019379243294,0.05604938561589554,1,pdisp,32,78,1800,4340,489596,464274,0.7,0.7,25
queue,625,false,462154.445,0.07000865343012355,0.07425435275547648,1,pdisp,32,78,1800,7536,499224,464274,0.7,0.7,50
queue,625,false,462154.445,0.06166516769910163,0.06594895762806066,1,pdisp,32,78,1800,12319,494785,464274,0.7,0.7,75
queue,625,false,462154.445,0.07055787667736363,0.07480106862802015,1,pdisp,32,78,1800,14519,499519,464274,0.7,0.7,100
queue,625,false,464547.884,0.05605575942584354,0.05711548890981712,20,pdisp,32,78,1800,4490,492688,465070,0.1,0.1,25
queue,625,false,464547.884,0.05559763549118792,0.056657879293084114,20,pdisp,32,78,1800,7887,492449,465070,0.1,0.1,50
queue,625,false,464547.884,0.040507196144451044,0.041584381395655866,20,pdisp,32,78,1800,11810,484704,465070,0.1,0.1,75
queue,625,false,464547.884,0.046157001486950726,0.047227843921447944,20,pdisp,32,78,1800,14538,487575,465070,0.1,0.1,100
queue,625,false,464547.884,0.044190787797078336,0.045263837623208854,20,pdisp,32,78,1800,4327,486572,465070,0.3,0.1,25
queue,625,false,464547.884,0.04211584328490396,0.04319122257053287,20,pdisp,32,78,1800,7266,485518,465070,0.3,0.1,50
queue,625,false,464547.884,0.05457628014482118,0.0556376705826389,20,pdisp,32,78,1800,12293,491917,465070,0.3,0.1,75
queue,625,false,464547.884,0.046358457834882856,0.04742907410217394,20,pdisp,32,78,1800,15726,487678,465070,0.3,0.1,100
queue,625,false,464547.884,0.03788905323913651,0.038969177777547874,20,pdisp,32,78,1800,4017,483385,465070,0.5,0.1,25
queue,625,false,464547.884,0.06593505911841559,0.06698369749688186,20,pdisp,32,78,1800,7147,497899,465070,0.5,0.1,50
queue,625,false,464547.884,0.05424751802759961,0.05530927755385907,20,pdisp,32,78,1800,10887,491746,465070,0.5,0.1,75
queue,625,false,464547.884,0.052847242163745194,0.05391057372525295,20,pdisp,32,78,1800,14717,491019,465070,0.5,0.1,100
queue,625,false,464547.884,0.052509554970622034,0.0535732656404071,20,pdisp,32,78,1800,4035,490844,465070,0.7,0.1,25
queue,625,false,464547.884,0.056402411188368515,0.05746175149989141,20,pdisp,32,78,1800,6814,492869,465070,0.7,0.1,50
queue,625,false,464547.884,0.05209821637850034,0.053162388842123674,20,pdisp,32,78,1800,11116,490631,465070,0.7,0.1,75
queue,625,false,464547.884,0.05925593287537118,0.06031206964908444,20,pdisp,32,78,1800,14535,494364,465070,0.7,0.1,100
queue,625,false,464547.884,0.07493306706024164,0.07597160372517112,20,pdisp,32,78,1800,3716,502742,465070,0.1,0.3,25
queue,625,false,464547.884,0.03934379499170655,0.04042228634813481,20,pdisp,32,78,1800,7271,484117,465070,0.1,0.3,50
queue,625,false,464547.884,0.06318425097242954,0.06423597757620801,20,pdisp,32,78,1800,10288,496437,465070,0.1,0.3,75
queue,625,false,464547.884,0.03738522805361682,0.03846591821696758,20,pdisp,32,78,1800,13217,483132,465070,0.1,0.3,100
queue,625,false,464547.884,0.061916307290132845,0.0629694573649665,20,pdisp,32,78,1800,3947,495766,465070,0.3,0.3,25
queue,625,false,464547.884,0.06163239282024793,0.062685861634814,20,pdisp,32,78,1800,8248,495616,465070,0.3,0.3,50
queue,625,false,464547.884,0.06423982438525785,0.06529036593782252,20,pdisp,32,78,1800,9930,496997,465070,0.3,0.3,75
queue,625,false,464547.884,0.05598486555391139,0.057044674627677566,20,pdisp,32,78,1800,14027,492651,465070,0.3,0.3,100
queue,625,false,464547.884,0.035754641676083054,0.03683716243533786,20,pdisp,32,78,1800,3476,482315,465070,0.5,0.3,25
queue,625,false,464547.884,0.0651239177674097,0.06617346678272122,20,pdisp,32,78,1800,6884,497467,465070,0.5,0.3,50
queue,625,false,464547.884,0.05570118354609008,0.05676131109861256,20,pdisp,32,78,1800,10092,492503,465070,0.5,0.3,75
queue,625,false,464547.884,0.05342750142473337,0.05449018155173813,20,pdisp,32,78,1800,14502,491320,465070,0.5,0.3,100
queue,625,false,464547.884,0.06283312275441258,0.06388524355618423,20,pdisp,32,78,1800,4160,496251,465070,0.7,0.3,25
queue,625,false,464547.884,0.05092403637372863,0.05198952704357333,20,pdisp,32,78,1800,7132,490024,465070,0.7,0.3,50
queue,625,false,464547.884,0.05098794630012427,0.0520533652207804,20,pdisp,32,78,1800,10995,490057,465070,0.7,0.3,75
queue,625,false,464547.884,0.05962305659408319,0.06067878121227681,20,pdisp,32,78,1800,14051,494557,465070,0.7,0.3,100
queue,625,false,464547.884,0.05310565139579724,0.05416869285131106,20,pdisp,32,78,1800,3865,491153,465070,0.1,0.5,25
queue,625,false,464547.884,0.04882767760725155,0.049895521777545034,20,pdisp,32,78,1800,7248,488944,465070,0.1,0.5,50
queue,625,false,464547.884,0.06186521536534346,0.06291842279909383,20,pdisp,32,78,1800,10708,495739,465070,0.1,0.5,75
queue,625,false,464547.884,0.0456265493408632,0.046697987293352776,20,pdisp,32,78,1800,14316,487304,465070,0.1,0.5,100
queue,625,false,464547.884,0.05460126440753766,0.0556626267964954,20,pdisp,32,78,1800,4270,491930,465070,0.3,0.5,25
queue,625,false,464547.884,0.0533716269990698,0.05443436985411901,20,pdisp,32,78,1800,7446,491291,465070,0.3,0.5,50
queue,625,false,464547.884,0.07304132218227045,0.0740819826355946,20,pdisp,32,78,1800,11074,501716,465070,0.3,0.5,75
queue,625,false,464547.884,0.052245026054244185,0.05330903370035475,20,pdisp,32,78,1800,13915,490707,465070,0.3,0.5,100
queue,625,false,464547.884,0.06261589564151765,0.06366826031571984,20,pdisp,32,78,1800,3749,496136,465070,0.5,0.5,25
queue,625,false,464547.884,0.06281046028224303,0.06386260652629072,20,pdisp,32,78,1800,8101,496239,465070,0.5,0.5,50
queue,625,false,464547.884,0.04488763202697735,0.045959899533194876,20,pdisp,32,78,1800,10094,486927,465070,0.5,0.5,75
queue,625,false,464547.884,0.04942647142985619,0.050493643357615255,20,pdisp,32,78,1800,14225,489252,465070,0.5,0.5,100
queue,625,false,464547.884,0.06367463463640811,0.06472581070552062,20,pdisp,32,78,1800,3710,496697,465070,0.7,0.5,25
queue,625,false,464547.884,0.07023562480757774,0.07127943510821624,20,pdisp,32,78,1800,7208,500202,465070,0.7,0.5,50
queue,625,false,464547.884,0.05683680256988497,0.05789565520709959,20,pdisp,32,78,1800,11016,493096,465070,0.7,0.5,75
queue,625,false,464547.884,0.062483621131059174,0.06353613430470942,20,pdisp,32,78,1800,13994,496066,465070,0.7,0.5,100
queue,625,false,464547.884,0.0745685949886975,0.0756075408322455,20,pdisp,32,78,1800,4509,502544,465070,0.1,0.7,25
queue,625,false,464547.884,0.07273637177475471,0.07377737458404027,20,pdisp,32,78,1800,7601,501551,465070,0.1,0.7,50
queue,625,false,464547.884,0.053887732703500495,0.05494989614674938,20,pdisp,32,78,1800,10924,491559,465070,0.1,0.7,75
queue,625,false,464547.884,0.04608069968166453,0.04715162777723077,20,pdisp,32,78,1800,15287,487536,465070,0.1,0.7,100
queue,625,false,464547.884,0.08433844057758719,0.08536641819549283,20,pdisp,32,78,1800,4209,507906,465070,0.3,0.7,25
queue,625,false,464547.884,0.05113122818185342,0.052196486245513915,20,pdisp,32,78,1800,7753,490131,465070,0.3,0.7,50
queue,625,false,464547.884,0.06422287862081177,0.06527343919772707,20,pdisp,32,78,1800,11295,496988,465070,0.3,0.7,75
queue,625,false,464547.884,0.052976464407456125,0.054039650896177,20,pdisp,32,78,1800,14041,491086,465070,0.3,0.7,100
queue,625,false,464547.884,0.07281771150031399,0.07385862299265339,20,pdisp,32,78,1800,4233,501595,465070,0.5,0.7,25
queue,625,false,464547.884,0.060986320730907075,0.062040514865478735,20,pdisp,32,78,1800,7861,495275,465070,0.5,0.7,50
queue,625,false,464547.884,0.06811177769495573,0.06915797235614007,20,pdisp,32,78,1800,10981,499062,465070,0.5,0.7,75
queue,625,false,464547.884,0.04794951002368509,0.049018340078568125,20,pdisp,32,78,1800,13982,488493,465070,0.5,0.7,100
queue,625,false,464547.884,0.08269855107909696,0.08372836973715869,20,pdisp,32,78,1800,4285,506998,465070,0.7,0.7,25
queue,625,false,464547.884,0.058272990879784874,0.05933023116424483,20,pdisp,32,78,1800,7921,493848,465070,0.7,0.7,50
queue,625,false,464547.884,0.06373118433264147,0.06478229691560954,20,pdisp,32,78,1800,11318,496727,465070,0.7,0.7,75
queue,625,false,464547.884,0.05680428491174842,0.057863174055273046,20,pdisp,32,78,1800,14303,493079,465070,0.7,0.7,100
queue,625,false,474267.15,0.0688614422176144,0.07050546603376433,2,pdisp,32,78,1800,3748,510242,475106,0.1,0.1,25
queue,625,false,474267.15,0.06948331613077599,0.07112624196261916,2,pdisp,32,78,1800,7422,510583,475106,0.1,0.1,50
queue,625,false,474267.15,0.06991139701420075,0.07155356702387147,2,pdisp,32,78,1800,11161,510818,475106,0.1,0.1,75
queue,625,false,474267.15,0.0712350404460205,0.07287487342291793,2,pdisp,32,78,1800,13436,511546,475106,0.1,0.1,100
queue,625,false,474267.15,0.07360198731410365,0.07523764119543022,2,pdisp,32,78,1800,3967,512853,475106,0.3,0.1,25
queue,625,false,474267.15,0.066330751740659,0.06797924375907663,2,pdisp,32,78,1800,7309,508859,475106,0.3,0.1,50
queue,625,false,474267.15,0.06111285672221662,0.06277056148733966,2,pdisp,32,78,1800,10594,506031,475106,0.3,0.1,75
queue,625,false,474267.15,0.06295165514847423,0.06460611332007948,2,pdisp,32,78,1800,13738,507024,475106,0.3,0.1,100
queue,625,false,474267.15,0.07633415634659875,0.0779649862939129,2,pdisp,32,78,1800,3754,514370,475106,0.5,0.1,25
queue,625,false,474267.15,0.04918518340627958,0.05086394774286893,2,pdisp,32,78,1800,7404,499683,475106,0.5,0.1,50
queue,625,false,474267.15,0.06807790307426448,0.06972331031182018,2,pdisp,32,78,1800,10621,509813,475106,0.5,0.1,75
queue,625,false,474267.15,0.06506668031036797,0.06671740418087607,2,pdisp,32,78,1800,13684,508171,475106,0.5,0.1,100
queue,625,false,474267.15,0.0697693542702745,0.07141177507146489,2,pdisp,32,78,1800,3563,510740,475106,0.7,0.1,25
queue,625,false,474267.15,0.07281555292749278,0.07445259534208395,2,pdisp,32,78,1800,7385,512418,475106,0.7,0.1,50
queue,625,false,474267.15,0.0750142123994424,0.07664737284769754,2,pdisp,32,78,1800,10264,513636,475106,0.7,0.1,75
queue,625,false,474267.15,0.052414706433765605,0.05408776870514928,2,pdisp,32,78,1800,13626,501386,475106,0.7,0.1,100
queue,625,false,474267.15,0.06936848703282927,0.07101161560761572,2,pdisp,32,78,1800,4408,510520,475106,0.1,0.3,25
queue,625,false,474267.15,0.06462491952647112,0.06627642337246589,2,pdisp,32,78,1800,7603,507931,475106,0.1,0.3,50
queue,625,false,474267.15,0.06047416682651521,0.06213299926634455,2,pdisp,32,78,1800,11469,505687,475106,0.1,0.3,75
queue,625,false,474267.15,0.05638012842283805,0.05804618932140065,2,pdisp,32,78,1800,14163,503493,475106,0.1,0.3,100
queue,625,false,474267.15,0.06889976345531618,0.07054371961125924,2,pdisp,32,78,1800,4547,510263,475106,0.3,0.3,25
queue,625,false,474267.15,0.06241909001926052,0.06407448849104855,2,pdisp,32,78,1800,7460,506736,475106,0.3,0.3,50
queue,625,false,474267.15,0.06884866777073309,0.07049271414152297,2,pdisp,32,78,1800,10085,510235,475106,0.3,0.3,75
queue,625,false,474267.15,0.0687263803296169,0.07037064261184546,2,pdisp,32,78,1800,14163,510168,475106,0.3,0.3,100
queue,625,false,474267.15,0.06207296826170815,0.06372897784814495,2,pdisp,32,78,1800,3921,506549,475106,0.5,0.3,25
queue,625,false,474267.15,0.0470855345760577,0.04876800606520086,2,pdisp,32,78,1800,7366,498582,475106,0.5,0.3,50
queue,625,false,474267.15,0.07205859375,0.07369697265624996,2,pdisp,32,78,1800,10658,512000,475106,0.5,0.3,75
queue,625,false,474267.15,0.0658167167735986,0.0674661163752337,2,pdisp,32,78,1800,14147,508579,475106,0.5,0.3,100
queue,625,false,474267.15,0.0839511266815387,0.08556850806039557,2,pdisp,32,78,1800,4027,518647,475106,0.7,0.3,25
queue,625,false,474267.15,0.05416908878076748,0.055839053504168644,2,pdisp,32,78,1800,7802,502316,475106,0.7,0.3,50
queue,625,false,474267.15,0.07193352229109001,0.07357212202425713,2,pdisp,32,78,1800,11076,511931,475106,0.7,0.3,75
queue,625,false,474267.15,0.05753693135043671,0.059200949790819836,2,pdisp,32,78,1800,13816,504111,475106,0.7,0.3,100
queue,625,false,474267.15,0.06329343525055746,0.06494728997316683,2,pdisp,32,78,1800,3969,507209,475106,0.1,0.5,25
queue,625,false,474267.15,0.060228857394348786,0.061888122953981224,2,pdisp,32,78,1800,7823,505555,475106,0.1,0.5,50
queue,625,false,474267.15,0.06391354461180782,0.06556630446561384,2,pdisp,32,78,1800,12825,507545,475106,0.1,0.5,75
queue,625,false,474267.15,0.057869594617372185,0.05953302570549819,2,pdisp,32,78,1800,14803,504289,475106,0.1,0.5,100
queue,625,false,474267.15,0.058558469300001185,0.06022068410686044,2,pdisp,32,78,1800,3615,504658,475106,0.3,0.5,25
queue,625,false,474267.15,0.0667782354454796,0.06842593738398708,2,pdisp,32,78,1800,7155,509103,475106,0.3,0.5,50
queue,625,false,474267.15,0.06754749049601294,0.06919383423319453,2,pdisp,32,78,1800,11711,509523,475106,0.3,0.5,75
queue,625,false,474267.15,0.06465806606568769,0.06630951138795425,2,pdisp,32,78,1800,14720,507949,475106,0.3,0.5,100
queue,625,false,474267.15,0.0625596868266734,0.06421483705989593,2,pdisp,32,78,1800,3859,506812,475106,0.5,0.5,25
queue,625,false,474267.15,0.042567040620358744,0.04425748998950077,2,pdisp,32,78,1800,8066,496229,475106,0.5,0.5,50
queue,625,false,474267.15,0.06301448749452725,0.06466883472896587,2,pdisp,32,78,1800,11023,507058,475106,0.5,0.5,75
queue,625,false,474267.15,0.0726581057948865,0.07429542619907828,2,pdisp,32,78,1800,15224,512331,475106,0.5,0.5,100
queue,625,false,474267.15,0.05413896078041011,0.0558089786979892,2,pdisp,32,78,1800,4223,502300,475106,0.7,0.5,25
queue,625,false,474267.15,0.07330022664945016,0.0749364133212141,2,pdisp,32,78,1800,7375,512686,475106,0.7,0.5,50
queue,625,false,474267.15,0.05206304868316042,0.05373673184357537,2,pdisp,32,78,1800,11672,501200,475106,0.7,0.5,75
queue,625,false,474267.15,0.061600571999668174,0.06325741565177541,2,pdisp,32,78,1800,14285,506294,475106,0.7,0.5,100
queue,625,false,474267.15,0.0605986309549702,0.06225724364018866,2,pdisp,32,78,1800,4501,505754,475106,0.1,0.7,25
queue,625,false,474267.15,0.05841853570175769,0.060080997576216356,2,pdisp,32,78,1800,8814,504583,475106,0.1,0.7,50
queue,625,false,474267.15,0.05462830308818847,0.056297457020057264,2,pdisp,32,78,1800,11837,502560,475106,0.1,0.7,75
queue,625,false,474267.15,0.0599797000916068,0.061639405564865676,2,pdisp,32,78,1800,14210,505421,475106,0.1,0.7,100
queue,625,false,474267.15,0.0732243038053698,0.07486062452696214,2,pdisp,32,78,1800,4779,512644,475106,0.3,0.7,25
queue,625,false,474267.15,0.05827296062477082,0.05993567952745756,2,pdisp,32,78,1800,8038,504505,475106,0.3,0.7,50
queue,625,false,474267.15,0.065897531177316,0.06754678809255574,2,pdisp,32,78,1800,12772,508623,475106,0.3,0.7,75
queue,625,false,474267.15,0.05749766906703168,0.05916175682913761,2,pdisp,32,78,1800,15118,504090,475106,0.3,0.7,100
queue,625,false,474267.15,0.06601505444408841,0.06766410385954423,2,pdisp,32,78,1800,4399,508687,475106,0.5,0.7,25
queue,625,false,474267.15,0.07973169026224701,0.08135652150332477,2,pdisp,32,78,1800,7656,516269,475106,0.5,0.7,50
queue,625,false,474267.15,0.05859018180016842,0.06025234061524739,2,pdisp,32,78,1800,12131,504675,475106,0.5,0.7,75
queue,625,false,474267.15,0.04519730866003746,0.04688311401217047,2,pdisp,32,78,1800,15296,497596,475106,0.5,0.7,100
queue,625,false,474267.15,0.06929374176018994,0.07093700230567757,2,pdisp,32,78,1800,4307,510479,475106,0.7,0.7,25
queue,625,false,474267.15,0.058188954525631366,0.05985182174999004,2,pdisp,32,78,1800,7155,504460,475106,0.7,0.7,50
queue,625,false,474267.15,0.06316783695264236,0.064821913432359,2,pdisp,32,78,1800,11938,507141,475106,0.7,0.7,75
queue,625,false,474267.15,0.06458992896407252,0.0662414945896139,2,pdisp,32,78,1800,15586,507912,475106,0.7,0.7,100
queue,625,false,451740.158,0.07582645684427948,0.07616765749460619,3,pdisp,32,78,1800,3309,488985,451907,0.1,0.1,25
queue,625,false,451740.158,0.05491212220075121,0.05526104432788751,3,pdisp,32,78,1800,7607,478164,451907,0.1,0.1,50
queue,625,false,451740.158,0.06688044732880856,0.06722495080498125,3,pdisp,32,78,1800,9857,484297,451907,0.1,0.1,75
queue,625,false,451740.158,0.05983352300033079,0.060180628168773814,3,pdisp,32,78,1800,13448,480667,451907,0.1,0.1,100
queue,625,false,451740.158,0.10829358963986985,0.10862280357308467,3,pdisp,32,78,1800,3323,506789,451907,0.3,0.1,25
queue,625,false,451740.158,0.07915590938822585,0.07949588081988292,3,pdisp,32,78,1800,6646,490753,451907,0.3,0.1,50
queue,625,false,451740.158,0.05893291851222494,0.059280356179730834,3,pdisp,32,78,1800,10429,480207,451907,0.3,0.1,75
queue,625,false,451740.158,0.056727004032695726,0.05707525611375042,3,pdisp,32,78,1800,12498,479084,451907,0.3,0.1,100
queue,625,false,451740.158,0.05206334023455773,0.05241331411898215,3,pdisp,32,78,1800,4295,476727,451907,0.5,0.1,25
queue,625,false,451740.158,0.06481812970661943,0.06516339458103716,3,pdisp,32,78,1800,7985,483229,451907,0.5,0.1,50
queue,625,false,451740.158,0.07330972384278293,0.07365185365943687,3,pdisp,32,78,1800,9727,487657,451907,0.5,0.1,75
queue,625,false,451740.158,0.060919781473454095,0.06126648560023109,3,pdisp,32,78,1800,13820,481223,451907,0.5,0.1,100
queue,625,false,451740.158,0.08817102329476095,0.08850766638754655,3,pdisp,32,78,1800,3388,495605,451907,0.7,0.1,25
queue,625,false,451740.158,0.08358901459461761,0.08392734934408379,3,pdisp,32,78,1800,7179,493127,451907,0.7,0.1,50
queue,625,false,451740.158,0.06560126045728795,0.06594623620341003,3,pdisp,32,78,1800,10216,483634,451907,0.7,0.1,75
queue,625,false,451740.158,0.0805797608608521,0.08091920661304992,3,pdisp,32,78,1800,13159,491513,451907,0.7,0.1,100
queue,625,false,451740.158,0.08272219639874072,0.083060851173525,3,pdisp,32,78,1800,3086,492661,451907,0.1,0.3,25
queue,625,false,451740.158,0.07356049439409253,0.07390253162740448,3,pdisp,32,78,1800,6527,487789,451907,0.1,0.3,50
queue,625,false,451740.158,0.06939193252114892,0.06973550876846156,3,pdisp,32,78,1800,9908,485604,451907,0.1,0.3,75
queue,625,false,451740.158,0.07124712787777399,0.07159001919543585,3,pdisp,32,78,1800,12430,486574,451907,0.1,0.3,100
queue,625,false,451740.158,0.07472328123144459,0.07506488916916804,3,pdisp,32,78,1800,3392,488402,451907,0.3,0.3,25
queue,625,false,451740.158,0.06547566117761891,0.06582068329442128,3,pdisp,32,78,1800,6584,483569,451907,0.3,0.3,50
queue,625,false,451740.158,0.060296857584881805,0.06064379169231282,3,pdisp,32,78,1800,9203,480904,451907,0.3,0.3,75
queue,625,false,451740.158,0.08201226944015601,0.08235118631673033,3,pdisp,32,78,1800,13924,492280,451907,0.3,0.3,100
queue,625,false,451740.158,0.09533742650606268,0.09567142379552021,3,pdisp,32,78,1800,4349,499531,451907,0.5,0.3,25
queue,625,false,451740.158,0.08355742126503214,0.08389576767861127,3,pdisp,32,78,1800,7687,493110,451907,0.5,0.3,50
queue,625,false,451740.158,0.06415192022945422,0.06449743106536754,3,pdisp,32,78,1800,9802,482885,451907,0.5,0.3,75
queue,625,false,451740.158,0.07781421478698634,0.07815468156616107,3,pdisp,32,78,1800,13621,490039,451907,0.5,0.3,100
queue,625,false,451740.158,0.07520801869610239,0.07554944767096826,3,pdisp,32,78,1800,3639,488658,451907,0.7,0.3,25
queue,625,false,451740.158,0.07129484442014883,0.07163771812108123,3,pdisp,32,78,1800,6932,486599,451907,0.7,0.3,50
queue,625,false,451740.158,0.07098364430264208,0.07132663289723623,3,pdisp,32,78,1800,10583,486436,451907,0.7,0.3,75
queue,625,false,451740.158,0.08512886749251453,0.08546663373532515,3,pdisp,32,78,1800,13459,493957,451907,0.7,0.3,100
queue,625,false,451740.158,0.08258439625893498,0.08292310190890138,3,pdisp,32,78,1800,4130,492587,451907,0.1,0.5,25
queue,625,false,451740.158,0.05266743670746765,0.05301718756223391,3,pdisp,32,78,1800,6663,477031,451907,0.1,0.5,50
queue,625,false,451740.158,0.07341802777857515,0.07376011760991073,3,pdisp,32,78,1800,10499,487714,451907,0.1,0.5,75
queue,625,false,451740.158,0.06722713358941704,0.06757150907060604,3,pdisp,32,78,1800,12353,484477,451907,0.1,0.5,100
queue,625,false,451740.158,0.08333620694901124,0.08367463503390529,3,pdisp,32,78,1800,3605,492991,451907,0.3,0.5,25
queue,625,false,451740.158,0.08229935382203503,0.08263816470836702,3,pdisp,32,78,1800,6474,492434,451907,0.3,0.5,50
queue,625,false,451740.158,0.0791427744698887,0.07948275075089763,3,pdisp,32,78,1800,9944,490746,451907,0.3,0.5,75
queue,625,false,451740.158,0.07468917900668326,0.0750307995347923,3,pdisp,32,78,1800,13062,488384,451907,0.3,0.5,100
queue,625,false,451740.158,0.10001991516141238,0.10035218369744887,3,pdisp,32,78,1800,3958,502130,451907,0.5,0.5,25
queue,625,false,451740.158,0.07341422806902434,0.07375631930319533,3,pdisp,32,78,1800,6909,487712,451907,0.5,0.5,50
queue,625,false,451740.158,0.07479147814052142,0.07513306090025756,3,pdisp,32,78,1800,10136,488438,451907,0.5,0.5,75
queue,625,false,451740.158,0.060720691884162195,0.06106746951390608,3,pdisp,32,78,1800,12791,481121,451907,0.5,0.5,100
